season,week,game_id,home_gameday,home_home_team,home_away_team,home_home_score,home_away_score,home_home_win,home_total_points,home_team,home_opp_team,home_is_home,home_rest_days,home_points_for,home_points_against,home_team_win,home_off_plays,home_off_epa_sum,home_off_epa_mean,home_def_plays,home_def_epa_sum,home_def_epa_mean,home_rolling_off_epa_3,home_rolling_def_epa_3,home_net_epa_mean,home_rolling_net_epa_3,away_gameday,away_home_team,away_away_team,away_home_score,away_away_score,away_home_win,away_total_points,away_team,away_opp_team,away_is_home,away_rest_days,away_points_for,away_points_against,away_team_win,away_off_plays,away_off_epa_sum,away_off_epa_mean,away_def_plays,away_def_epa_sum,away_def_epa_mean,away_rolling_off_epa_3,away_rolling_def_epa_3,away_net_epa_mean,away_rolling_net_epa_3,home_win,diff_rolling_off_epa_3,diff_rolling_def_epa_3,diff_rolling_net_epa_3,diff_rest_days,home_prev_cluster_name,away_prev_cluster_name,home_prev_off_epa_mean,home_prev_def_epa_mean,home_prev_win_pct,away_prev_off_epa_mean,away_prev_def_epa_mean,away_prev_win_pct,diff_prev_off_epa_mean,diff_prev_def_epa_mean,diff_prev_win_pct,segment_home_seg,home_dyn_cluster_name,segment_away_seg,away_dyn_cluster_name
2022,8,2022_08_TEN_HOU,2022-10-30,HOU,TEN,10.0,17.0,0,27.0,HOU,TEN,1,7.0,10.0,17.0,0,69.0,-15.621775,-0.22640254,77.0,5.137535,0.06672124,-0.037721481174230576,-0.059279861549536385,-0.29312378,0.021558381617069244,2022-10-30,HOU,TEN,10.0,17.0,0,27.0,TEN,HOU,0,7.0,17.0,10.0,1,77.0,-5.137535,-0.06672124,69.0,15.621775,0.22640254,-0.019686049160857994,0.12768814836939177,-0.29312378,-0.1473742015659809,0,-0.01803543201337258,-0.18696800991892815,0.16893258318305016,0.0,Struggling,Balanced strong,-0.1296409,-0.04330802,0.23529411764705882,-0.002430987,0.047690954,0.6666666666666666,-0.12720992,-0.09099898,-0.4313725490196078,G5-8,Struggling,G5-8,Balanced
2022,9,2022_09_PHI_HOU,2022-11-03,HOU,PHI,17.0,29.0,0,46.0,HOU,PHI,1,4.0,17.0,29.0,0,74.0,-5.901457,-0.07974942,78.0,-9.654981,-0.1237818,-0.07528871670365334,-0.021592646837234497,0.04403238,-0.053696071108182274,2022-11-03,HOU,PHI,17.0,29.0,0,46.0,PHI,HOU,0,4.0,29.0,17.0,1,78.0,9.654981,0.1237818,74.0,5.901457,0.07974942,0.13713965813318887,0.035353124452133976,0.04403238,0.1017865315079689,0,-0.2124283748368422,-0.05694577128936847,-0.15548260261615118,0.0,Struggling,Balanced strong,-0.1296409,-0.04330802,0.23529411764705882,0.029686753,-0.0006258239,0.5,-0.15932766,-0.042682197,-0.2647058823529412,G5-8,Struggling,G5-8,Offense-heavy
2022,11,2022_11_WAS_HOU,2022-11-20,HOU,WAS,10.0,23.0,0,33.0,HOU,WAS,1,7.0,10.0,23.0,0,70.0,-21.08449,-0.301207,85.0,3.863442,0.04545226,-0.10058741907899578,-0.04735517005125681,-0.34665927,-0.05323225259780884,2022-11-20,HOU,WAS,10.0,23.0,0,33.0,WAS,HOU,0,6.0,23.0,10.0,1,85.0,-3.863442,-0.04545226,70.0,21.08449,0.301207,-0.005389060825109482,0.05655857051412264,-0.34665927,-0.061947631339232125,0,-0.0951983582538863,-0.10391374056537946,0.008715378741423287,1.0,Struggling,Struggling,-0.1296409,-0.04330802,0.23529411764705882,-0.04442189,-0.039320085,0.4117647058823529,-0.08521902,-0.0039879344,-0.1764705882352941,G9-12,Struggling,G9-12,Offense-heavy
2022,13,2022_13_CLE_HOU,2022-12-04,HOU,CLE,14.0,27.0,0,41.0,HOU,CLE,1,7.0,14.0,27.0,0,83.0,-30.123869,-0.36293817,81.0,11.372272,0.14039841,-0.20284947892650962,0.017350102464358013,-0.50333655,-0.22019958992799124,2022-12-04,HOU,CLE,14.0,27.0,0,41.0,CLE,HOU,0,7.0,27.0,14.0,1,81.0,-11.372272,-0.14039841,83.0,30.123869,0.36293817,-0.001315538053556035,-0.12667124221722284,-0.50333655,0.1253557081023852,0,-0.2015339408729536,0.14402134468158084,-0.34555529803037643,0.0,Struggling,Struggling,-0.1296409,-0.04330802,0.23529411764705882,-0.022680135,0.0019307176,0.47058823529411764,-0.10696077,-0.045238737,-0.23529411764705882,G9-12,Struggling,G9-12,Balanced
2022,15,2022_15_KC_HOU,2022-12-18,HOU,KC,24.0,30.0,0,54.0,HOU,KC,1,7.0,24.0,30.0,0,79.0,-1.2380464,-0.015671473,93.0,-5.234089,-0.056280527,-0.2362737941245238,0.08043266087770462,0.040609054,-0.31670645003517467,2022-12-18,HOU,KC,24.0,30.0,0,54.0,KC,HOU,0,7.0,30.0,24.0,1,93.0,5.234089,0.056280527,79.0,1.2380464,0.015671473,0.12967881808678308,-0.009503295024236044,0.040609054,0.13918211311101913,0,-0.36595261221130687,0.08993595590194066,-0.4558885631461938,0.0,Struggling,Offense-driven,-0.1296409,-0.04330802,0.23529411764705882,0.122503385,-0.02350012,0.7,-0.25214428,-0.0198079,-0.46470588235294114,G13+,Struggling,G13+,Balanced
2022,17,2022_17_JAX_HOU,2023-01-01,HOU,JAX,3.0,31.0,0,34.0,HOU,JAX,1,8.0,3.0,31.0,0,85.0,-35.098186,-0.41291985,77.0,0.22455835,0.0029163423,-0.046979062259197235,0.05480338757236799,-0.4158362,-0.10178245479861896,2023-01-01,HOU,JAX,3.0,31.0,0,34.0,JAX,HOU,0,10.0,31.0,3.0,1,77.0,-0.22455835,-0.0029163423,85.0,35.098186,0.41291985,0.09304650872945786,0.0904404545823733,-0.4158362,0.002606054147084554,0,-0.1400255709886551,-0.03563706701000532,-0.1043885089457035,-2.0,Struggling,Struggling,-0.1296409,-0.04330802,0.23529411764705882,-0.09631748,-0.08474609,0.17647058823529413,-0.03332343,0.041438073,0.05882352941176469,G13+,Struggling,G13+,Balanced
2023,2,2023_02_IND_HOU,2023-09-17,HOU,IND,20.0,31.0,0,51.0,HOU,IND,1,7.0,20.0,31.0,0,102.0,-3.6080592,-0.03537313,75.0,-10.244152,-0.1365887,-0.2444171061118444,0.052982572078083955,0.10121556,-0.29739967981974286,2023-09-17,HOU,IND,20.0,31.0,0,51.0,IND,HOU,0,7.0,31.0,20.0,1,75.0,10.244152,0.1365887,102.0,3.6080592,0.03537313,-0.21673533072074255,0.03621518611907959,0.10121556,-0.2529505143562953,0,-0.027681775391101837,0.016767385959004365,-0.04444916546344757,0.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.15263714,0.02879525,0.23529411764705882,0.021624252,-0.010948749,-0.05882352941176469,G1-4,Struggling,G1-4,Struggling
2023,4,2023_04_PIT_HOU,2023-10-01,HOU,PIT,30.0,6.0,1,36.0,HOU,PIT,1,7.0,30.0,6.0,1,87.0,8.679401,0.09976324,73.0,17.444717,0.23896873,-0.022556784252325695,0.011962059885263443,-0.13920549,-0.03451884537935257,2023-10-01,HOU,PIT,30.0,6.0,1,36.0,PIT,HOU,0,7.0,6.0,30.0,0,73.0,-17.444717,-0.23896873,87.0,-8.679401,-0.09976324,-0.17267515820761523,0.06248383969068527,-0.13920549,-0.23515899976094565,1,0.15011837395528954,-0.05052177980542183,0.20064015438159308,0.0,Defense-first,Struggling,-0.13101289,0.0178465,0.17647058823529413,-0.016792648,-0.014790153,0.5294117647058824,-0.11422024,0.032636654,-0.3529411764705882,G1-4,Balanced,G1-4,Struggling
2023,6,2023_06_NO_HOU,2023-10-15,HOU,NO,20.0,13.0,1,33.0,HOU,NO,1,7.0,20.0,13.0,1,77.0,1.9242554,0.02499033,97.0,5.6817493,0.058574736,0.0801888902982076,0.13699783384799957,-0.03358441,-0.056808941066265106,2023-10-15,HOU,NO,20.0,13.0,1,33.0,NO,HOU,0,7.0,13.0,20.0,0,97.0,-5.6817493,-0.058574736,77.0,-1.9242554,-0.02499033,-0.12454083127280076,0.2372476113960147,-0.03358441,-0.36178843180338544,1,0.20472972157100836,-0.10024977754801512,0.30497949073712033,0.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.060466092,0.04357878,0.4117647058823529,-0.07054679,-0.02573228,-0.2352941176470588,G5-8,Balanced,G5-8,Offense-heavy
2023,9,2023_09_TB_HOU,2023-11-05,HOU,TB,39.0,37.0,1,76.0,HOU,TB,1,7.0,39.0,37.0,1,88.0,13.146446,0.14939143,87.0,-14.832693,-0.17049073,-0.02609256220360597,0.043879392867287,0.31988215,-0.0699719563126564,2023-11-05,HOU,TB,39.0,37.0,1,76.0,TB,HOU,0,10.0,37.0,39.0,0,87.0,14.832693,0.17049073,88.0,-13.146446,-0.14939143,-0.0856191823258996,-0.03404272192468246,0.31988215,-0.05157645791769028,1,0.059526620122293636,0.07792211479196946,-0.018395498394966125,-3.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.05621606,0.0048143244,0.4444444444444444,-0.074796826,0.013032176,-0.26797385620915026,G5-8,Offense-heavy,G5-8,Struggling
2023,11,2023_11_ARI_HOU,2023-11-19,HOU,ARI,21.0,16.0,1,37.0,HOU,ARI,1,7.0,21.0,16.0,1,78.0,-1.6687717,-0.02139451,71.0,3.4087129,0.04801004,0.06699259206652641,-0.06731079580883186,-0.06940455,0.13430338849624,2023-11-19,HOU,ARI,21.0,16.0,1,37.0,ARI,HOU,0,7.0,16.0,21.0,0,71.0,-3.4087129,-0.04801004,78.0,1.6687717,0.02139451,-0.2087424366424481,0.011224074133982262,-0.06940455,-0.21996651589870453,1,0.2757350287089745,-0.07853486994281411,0.35426990439494455,0.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.093884595,0.0022003334,0.23529411764705882,-0.037128292,0.015646167,-0.05882352941176469,G9-12,Balanced,G9-12,Struggling
2023,12,2023_12_JAX_HOU,2023-11-26,HOU,JAX,21.0,24.0,0,45.0,HOU,JAX,1,7.0,21.0,24.0,0,77.0,-2.2712224,-0.029496394,90.0,-4.9617896,-0.055130996,0.07427441949645679,-0.05823279172182083,0.025634602,0.13250721246004105,2023-11-26,HOU,JAX,21.0,24.0,0,45.0,JAX,HOU,0,7.0,24.0,21.0,1,90.0,4.9617896,0.055130996,77.0,2.2712224,0.029496394,0.0014671751608451207,-0.029357923815647762,0.025634602,0.030825098355611164,0,0.07280724433561167,-0.02887486790617307,0.10168211410442989,0.0,Defense-first,Balanced strong,-0.13101289,0.0178465,0.17647058823529413,0.025653495,0.0153388865,0.5263157894736842,-0.15666638,0.002507614,-0.34984520123839,G9-12,Balanced,G9-12,Struggling
2023,13,2023_13_DEN_HOU,2023-12-03,HOU,DEN,22.0,17.0,1,39.0,HOU,DEN,1,7.0,22.0,17.0,1,88.0,-5.3748426,-0.06107776,76.0,11.142486,0.14661165,0.014645145585139593,-0.019779548048973083,-0.2076894,0.034424694875876106,2023-12-03,HOU,DEN,22.0,17.0,1,39.0,DEN,HOU,0,7.0,17.0,22.0,0,76.0,-11.142486,-0.14661165,88.0,5.3748426,0.06107776,-0.026669718325138092,0.12203662469983101,-0.2076894,-0.1487063467502594,1,0.04131486391027769,-0.1418161727488041,0.1831310416261355,0.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.080256805,0.01728253,0.29411764705882354,-0.050756082,0.00056396984,-0.11764705882352941,G9-12,Balanced,G9-12,Offense-heavy
2023,16,2023_16_CLE_HOU,2023-12-24,HOU,CLE,22.0,36.0,0,58.0,HOU,CLE,1,7.0,22.0,36.0,0,91.0,-11.040283,-0.12132179,93.0,-7.906708,-0.08501837,-0.1530757968624433,0.08729821940263112,-0.036303423,-0.2403740187486013,2023-12-24,HOU,CLE,22.0,36.0,0,58.0,CLE,HOU,0,7.0,36.0,22.0,1,93.0,7.906708,0.08501837,91.0,11.040283,0.12132179,-0.15294591089089712,0.1063229888677597,-0.036303423,-0.2592689096927643,0,-0.0001298859715461731,-0.019024769465128585,0.018894890944162995,0.0,Defense-first,Struggling,-0.13101289,0.0178465,0.17647058823529413,-0.0052310545,-0.002607981,0.4117647058823529,-0.12578183,0.020454481,-0.2352941176470588,G13+,Struggling,G13+,Struggling
2023,17,2023_17_TEN_HOU,2023-12-31,HOU,TEN,26.0,3.0,1,29.0,HOU,TEN,1,7.0,26.0,3.0,1,74.0,4.1028986,0.055444576,68.0,24.509237,0.36042997,-0.17315714061260223,0.010088215271631876,-0.3049854,-0.18324535836776099,2023-12-31,HOU,TEN,26.0,3.0,1,29.0,TEN,HOU,0,7.0,3.0,26.0,0,68.0,-24.509237,-0.36042997,74.0,-4.1028986,-0.055444576,-0.016506968686978023,-0.039904313161969185,-0.3049854,0.02339734137058258,1,-0.15665017192562422,0.04999252843360106,-0.20664269973834357,0.0,Defense-first,Defense-first,-0.13101289,0.0178465,0.17647058823529413,-0.06688858,0.0146687105,0.4117647058823529,-0.06412431,0.00317779,-0.2352941176470588,G13+,Struggling,G13+,Balanced
2023,19,2023_19_CLE_HOU,2024-01-13,HOU,CLE,45.0,14.0,1,59.0,HOU,CLE,1,7.0,45.0,14.0,1,64.0,11.253397,0.17583433,86.0,23.754972,0.27622062,-0.0005427747964859009,0.09792320057749748,-0.10038629,-0.09846597785751025,2024-01-13,HOU,CLE,45.0,14.0,1,59.0,CLE,HOU,0,6.0,14.0,45.0,0,86.0,-23.754972,-0.27622062,64.0,-11.253397,-0.17583433,-0.04417543113231659,0.08909909178813298,-0.10038629,-0.13327452292044958,1,0.04363265633583069,0.008824108789364501,0.03480854506293933,1.0,Defense-first,Struggling,-0.13101289,0.0178465,0.17647058823529413,-0.0052310545,-0.002607981,0.4117647058823529,-0.12578183,0.020454481,-0.2352941176470588,G13+,Offense-heavy,G13+,Offense-heavy
2024,2,2024_02_CHI_HOU,2024-09-15,HOU,CHI,19.0,13.0,1,32.0,HOU,CHI,1,7.0,19.0,13.0,1,82.0,-5.0288997,-0.061328046,90.0,11.688451,0.12987168,0.032620261112848915,0.012244090437889099,-0.19119972,0.02037617067495982,2024-09-15,HOU,CHI,19.0,13.0,1,32.0,CHI,HOU,0,7.0,13.0,19.0,0,90.0,-11.688451,-0.12987168,82.0,5.0288997,0.061328046,-0.03605698918302854,0.10923637449741364,-0.19119972,-0.14529335995515189,1,0.06867725029587746,-0.09699228405952454,0.1656695306301117,0.0,Balanced strong,Defense-first,-0.018077558,0.04545983,0.5789473684210527,-0.06272644,0.056723576,0.4117647058823529,0.04464888,-0.011263747,0.16718266253869973,G1-4,Balanced,G1-4,Offense-heavy
2024,4,2024_04_JAX_HOU,2024-09-29,HOU,JAX,24.0,20.0,1,44.0,HOU,JAX,1,7.0,24.0,20.0,1,91.0,8.952231,0.09837617,76.0,-8.680794,-0.11422097,-0.06520803024371465,-0.028245429197947185,0.21259713,-0.0369625985622406,2024-09-29,HOU,JAX,24.0,20.0,1,44.0,JAX,HOU,0,6.0,20.0,24.0,0,76.0,8.680794,0.11422097,91.0,-8.952231,-0.09837617,-0.07963351036111514,-0.12917681193600097,0.21259713,0.049543301264444985,1,0.014425480117400497,0.10093138273805378,-0.08650589982668558,1.0,Balanced strong,Defense-first,-0.018077558,0.04545983,0.5789473684210527,-0.033960536,0.03393037,0.5294117647058824,0.015882978,0.011529461,0.049535603715170295,G1-4,Struggling,G1-4,Struggling
2024,5,2024_05_BUF_HOU,2024-10-06,HOU,BUF,23.0,20.0,1,43.0,HOU,BUF,1,7.0,23.0,20.0,1,84.0,-2.268404,-0.02700481,82.0,2.0794501,0.025359148,-0.07495623081922531,-0.034760249157746635,-0.05236396,-0.040195981661478676,2024-10-06,HOU,BUF,23.0,20.0,1,43.0,BUF,HOU,0,7.0,20.0,23.0,0,82.0,-2.0794501,-0.025359148,84.0,2.268404,0.02700481,0.10368034740289052,0.06326910853385925,-0.05236396,0.04041123886903127,1,-0.17863657822211582,-0.0980293576916059,-0.08060722053050995,0.0,Balanced strong,Balanced strong,-0.018077558,0.04545983,0.5789473684210527,0.062396552,0.05269919,0.631578947368421,-0.08047411,-0.0072393604,-0.05263157894736836,G5-8,Balanced,G5-8,Offense-heavy
2024,8,2024_08_IND_HOU,2024-10-27,HOU,IND,23.0,20.0,1,43.0,HOU,IND,1,7.0,23.0,20.0,1,91.0,-1.6428436,-0.018053226,85.0,2.840682,0.033419788,0.04249081574380398,0.0721371831993262,-0.051473014,-0.029646368076403935,2024-10-27,HOU,IND,23.0,20.0,1,43.0,IND,HOU,0,7.0,20.0,23.0,0,85.0,-2.840682,-0.033419788,91.0,1.6428436,0.018053226,0.013617992401123047,0.006840134660402934,-0.051473014,0.006777867674827576,1,0.02887282334268093,0.06529704853892326,-0.03642423575123151,0.0,Balanced strong,Defense-first,-0.018077558,0.04545983,0.5789473684210527,-0.031463005,0.016999168,0.5294117647058824,0.013385447,0.028460661,0.049535603715170295,G5-8,Offense-heavy,G5-8,Balanced
2024,10,2024_10_DET_HOU,2024-11-10,HOU,DET,23.0,26.0,0,49.0,HOU,DET,1,10.0,23.0,26.0,0,86.0,-10.6908655,-0.12431239,81.0,6.3560057,0.07846921,0.011209480774899324,-0.037976788356900215,-0.2027816,0.049186269442240395,2024-11-10,HOU,DET,23.0,26.0,0,49.0,DET,HOU,0,7.0,26.0,23.0,1,81.0,-6.3560057,-0.07846921,86.0,10.6908655,0.12431239,0.11091768244902293,0.1236236784607172,-0.2027816,-0.012705995390812555,0,-0.09970820167412361,-0.16160046681761742,0.06189226483305295,3.0,Balanced strong,Balanced strong,-0.018077558,0.04545983,0.5789473684210527,0.036962233,0.014839223,0.7,-0.055039793,0.030620607,-0.1210526315789473,G9-12,Offense-heavy,G9-12,Offense-heavy
2024,12,2024_12_TEN_HOU,2024-11-24,HOU,TEN,27.0,32.0,0,59.0,HOU,TEN,1,6.0,27.0,32.0,0,77.0,-7.685214,-0.09980798,89.0,0.5287919,0.0059414823,-0.0009512016549706459,0.06213304648796717,-0.10574946,-0.06308424721161525,2024-11-24,HOU,TEN,27.0,32.0,0,59.0,TEN,HOU,0,7.0,32.0,27.0,1,89.0,-0.5287919,-0.0059414823,77.0,7.685214,0.09980798,-0.05255257214109103,-0.04488022935887178,-0.10574946,-0.0076723446448644,0,0.05160137048612038,0.10701327584683895,-0.05541190256675085,-1.0,Balanced strong,Struggling,-0.018077558,0.04545983,0.5789473684210527,-0.03443728,-0.03311519,0.35294117647058826,0.016359722,0.078575015,0.2260061919504644,G9-12,Offense-heavy,G9-12,Struggling
2024,15,2024_15_MIA_HOU,2024-12-15,HOU,MIA,20.0,12.0,1,32.0,HOU,MIA,1,14.0,20.0,12.0,1,65.0,-7.369936,-0.11338363,83.0,13.993196,0.16859272,0.03248128294944763,0.07456504879519343,-0.28197634,-0.042083765069643654,2024-12-15,HOU,MIA,20.0,12.0,1,32.0,MIA,HOU,0,7.0,12.0,20.0,0,83.0,-13.993196,-0.16859272,65.0,7.369936,0.11338363,0.1114369910210371,-0.09200769662857056,-0.28197634,0.20344469447930655,1,-0.07895570807158947,0.166572745423764,-0.2455284595489502,7.0,Balanced strong,Balanced strong,-0.018077558,0.04545983,0.5789473684210527,0.050885152,0.018588684,0.6111111111111112,-0.06896271,0.026871145,-0.032163742690058506,G13+,Offense-heavy,G13+,Balanced
2024,17,2024_17_BAL_HOU,2024-12-25,HOU,BAL,2.0,31.0,0,33.0,HOU,BAL,1,4.0,2.0,31.0,0,70.0,-19.108032,-0.2729719,76.0,-19.471474,-0.2562036,0.010388111074765524,0.018608927881966036,-0.016768306,-0.008220814168453217,2024-12-25,HOU,BAL,2.0,31.0,0,33.0,BAL,HOU,0,4.0,31.0,2.0,1,76.0,19.471474,0.2562036,70.0,19.108032,0.2729719,0.1427935262521108,0.024891094615062077,-0.016768306,0.11790243163704872,0,-0.13240541517734528,-0.006282166733096041,-0.12612324580550194,0.0,Balanced strong,Balanced strong,-0.018077558,0.04545983,0.5789473684210527,0.046945352,0.11594703,0.7368421052631579,-0.06502291,-0.0704872,-0.1578947368421052,G13+,Struggling,G13+,Offense-heavy
2024,19,2024_19_LAC_HOU,2025-01-11,HOU,LAC,32.0,12.0,1,44.0,HOU,LAC,1,6.0,32.0,12.0,1,89.0,-8.011866,-0.09002096,72.0,28.460167,0.3952801,-0.054498158395290375,-0.08703666428724925,-0.48530105,0.03253850589195887,2025-01-11,HOU,LAC,32.0,12.0,1,44.0,LAC,HOU,0,6.0,12.0,32.0,0,72.0,-28.460167,-0.3952801,89.0,8.011866,0.09002096,0.22473333775997162,0.04294709861278534,-0.48530105,0.18178623914718628,1,-0.279231496155262,-0.1299837629000346,-0.14924773325522742,0.0,Balanced strong,Defense-first,-0.018077558,0.04545983,0.5789473684210527,-0.059274934,0.014730944,0.29411764705882354,0.041197374,0.030728884,0.2848297213622291,G13+,Struggling,G13+,Offense-heavy
2019,3,2019_03_ATL_IND,2019-09-22,IND,ATL,27.0,24.0,1,51.0,IND,ATL,1,7.0,27.0,24.0,1,82.0,19.40227,0.23661304,74.0,-17.729298,-0.2395851,0.07564203627407551,-0.07032433524727821,0.47619814,0.14596637338399887,2019-09-22,IND,ATL,27.0,24.0,1,51.0,ATL,IND,0,7.0,24.0,27.0,0,74.0,17.729298,0.2395851,82.0,-19.40227,-0.23661304,-0.11935359984636307,0.023619171231985092,0.47619814,-0.14297277480363846,1,0.19499563612043858,-0.0939435064792633,0.28893914818763733,0.0,,,,,,,,,,,,G1-4,Balanced,G1-4,Struggling
2019,4,2019_04_OAK_IND,2019-09-29,IND,OAK,24.0,31.0,0,55.0,IND,OAK,1,7.0,24.0,31.0,0,93.0,-6.065304,-0.06521832,84.0,-4.813822,-0.057307404,0.12929903591672579,-0.1267445906996727,-0.007910918,0.2560436278581619,2019-09-29,IND,OAK,24.0,31.0,0,55.0,OAK,IND,0,7.0,31.0,24.0,1,,,,,,,,,,,0,,,,0.0,,,,,,,,,,,,G1-4,Balanced,,
2019,7,2019_07_HOU_IND,2019-10-20,IND,HOU,30.0,23.0,1,53.0,IND,HOU,1,14.0,30.0,23.0,1,93.0,2.2157426,0.02382519,79.0,1.8993443,0.024042333,0.06904356554150581,-0.07389432067672412,-0.00021714345,0.14293788621822992,2019-10-20,IND,HOU,30.0,23.0,1,53.0,HOU,IND,0,7.0,23.0,30.0,0,79.0,-1.8993443,-0.024042333,93.0,-2.2157426,-0.02382519,0.08680877834558487,0.003976497799158096,-0.00021714345,0.08283227682113647,1,-0.017765212804079056,-0.07787081847588222,0.060105609397093446,7.0,,,,,,,,,,,,G5-8,Balanced,G5-8,Balanced
2019,8,2019_08_DEN_IND,2019-10-27,IND,DEN,15.0,13.0,1,28.0,IND,DEN,1,7.0,15.0,13.0,1,78.0,-5.899151,-0.075630136,91.0,5.466423,0.06007058,-0.0018857164929310481,0.01398149070640405,-0.13570072,-0.0158672071993351,2019-10-27,IND,DEN,15.0,13.0,1,28.0,DEN,IND,0,10.0,13.0,15.0,0,91.0,-5.466423,-0.06007058,78.0,5.899151,0.075630136,-0.201245479285717,0.1886140794182817,-0.13570072,-0.38985955715179443,1,0.19935976279278597,-0.17463258871187765,0.37399234995245934,-3.0,,,,,,,,,,,,G5-8,Balanced,G5-8,Offense-heavy
2019,10,2019_10_MIA_IND,2019-11-10,IND,MIA,12.0,16.0,0,28.0,IND,MIA,1,7.0,12.0,16.0,0,82.0,-26.238293,-0.3199792,83.0,20.026316,0.24128091,-0.0583607858667771,0.0647606582691272,-0.5612601,-0.12312144661943118,2019-11-10,IND,MIA,12.0,16.0,0,28.0,MIA,IND,0,7.0,16.0,12.0,1,83.0,-20.026316,-0.24128091,82.0,26.238293,0.3199792,-0.04145084135234356,-0.04554553795605898,-0.5612601,0.004094696293274562,0,-0.01690994451443354,0.11030619622518618,-0.12721614291270575,0.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Struggling
2019,11,2019_11_JAX_IND,2019-11-17,IND,JAX,33.0,13.0,1,46.0,IND,JAX,1,7.0,33.0,13.0,1,79.0,12.656362,0.16020711,79.0,10.595253,0.13411713,-0.17296224584182104,0.13717351853847504,0.026089981,-0.31013576686382294,2019-11-17,IND,JAX,33.0,13.0,1,46.0,JAX,IND,0,14.0,13.0,33.0,0,79.0,-10.595253,-0.13411713,79.0,-12.656362,-0.16020711,-0.07255973185723026,0.07758731891711552,0.026089981,-0.1501470481355985,1,-0.10040251398459078,0.05958619962135951,-0.15998871872822443,-7.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Struggling
2019,13,2019_13_TEN_IND,2019-12-01,IND,TEN,17.0,31.0,0,48.0,IND,TEN,1,10.0,17.0,31.0,0,88.0,-23.671595,-0.2689954,75.0,5.5360785,0.07381438,-0.060380800937612854,0.11482262797653675,-0.3428098,-0.1752034289141496,2019-12-01,IND,TEN,17.0,31.0,0,48.0,TEN,IND,0,7.0,31.0,17.0,1,75.0,-5.5360785,-0.07381438,88.0,23.671595,0.2689954,0.11078126728534698,-0.03883321272830168,-0.3428098,0.1496144843598207,0,-0.17116206822295985,0.15365584070483843,-0.3248179132739703,3.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Balanced
2019,16,2019_16_CAR_IND,2019-12-22,IND,CAR,38.0,6.0,1,44.0,IND,CAR,1,6.0,38.0,6.0,1,76.0,9.564062,0.12584293,87.0,25.5803,0.29402643,-0.15642228986447057,-0.04327715281397104,-0.1681835,-0.11314514217277367,2019-12-22,IND,CAR,38.0,6.0,1,44.0,CAR,IND,0,7.0,6.0,38.0,0,87.0,-25.5803,-0.29402643,76.0,-9.564062,-0.12584293,-0.05880084137121836,-0.11412791659434636,-0.1681835,0.055327075223128,1,-0.09762144849325222,0.07085076378037532,-0.16847221739590168,-1.0,,,,,,,,,,,,G13+,Struggling,G13+,Struggling
2020,2,2020_02_MIN_IND,2020-09-20,IND,MIN,28.0,11.0,1,39.0,IND,MIN,1,7.0,28.0,11.0,1,88.0,3.7387404,0.042485688,67.0,14.608076,0.21803099,0.02814355616768201,-0.00632073978583018,-0.1755453,0.03446429471174876,2020-09-20,IND,MIN,28.0,11.0,1,39.0,MIN,IND,0,7.0,11.0,28.0,0,67.0,-14.608076,-0.21803099,88.0,-3.7387404,-0.042485688,-0.020120930547515552,-0.059570650259653725,-0.1755453,0.039449731508890785,1,0.04826448671519756,0.05324991047382355,-0.004985436797142029,0.0,Defense-first,Balanced strong,-0.026214652,0.012028741,0.4375,-0.006857954,0.073329896,0.6111111111111112,-0.019356698,-0.061301157,-0.17361111111111116,G1-4,Balanced,G1-4,Balanced
2020,3,2020_03_NYJ_IND,2020-09-27,IND,NYJ,36.0,7.0,1,43.0,IND,NYJ,1,7.0,36.0,7.0,1,75.0,3.1081088,0.04144145,78.0,29.109657,0.37320074,0.0003578091661135356,-0.031652554869651794,-0.3317593,0.032010361552238464,2020-09-27,IND,NYJ,36.0,7.0,1,43.0,NYJ,IND,0,7.0,7.0,36.0,0,78.0,-29.109657,-0.37320074,75.0,-3.1081088,-0.04144145,-0.13555671771367392,0.02951503669222196,-0.3317593,-0.16507175813118616,1,0.13591452687978745,-0.06116759156187375,0.19708211968342462,0.0,Defense-first,Defense-first,-0.026214652,0.012028741,0.4375,-0.13803527,0.052297533,0.4375,0.111820616,-0.040268794,0.0,G1-4,Offense-heavy,G1-4,Struggling
