season,week,game_id,team,team_game_number,segment,rolling_off_epa_4,rolling_def_epa_4,rolling_net_epa_4,dyn_cluster,dyn_cluster_name
2021,12,2021_12_PIT_CIN,PIT,11,G9-12,-0.019792248960584402,0.06272682547569275,-0.08251907490193844,0,Balanced
2021,13,2021_13_BAL_PIT,PIT,12,G9-12,-0.11178790172562003,0.13627870939671993,-0.2480666171759367,1,Struggling
2021,14,2021_14_PIT_MIN,PIT,13,G13+,-0.08793402602896094,0.12009500991553068,-0.20802904199808836,1,Struggling
2021,15,2021_15_TEN_PIT,PIT,14,G13+,-0.07465512258931994,0.14711621880996972,-0.22177134733647108,1,Struggling
2021,16,2021_16_PIT_KC,PIT,15,G13+,-0.13002237491309643,0.011506647919304669,-0.14152902644127607,1,Struggling
2021,17,2021_17_CLE_PIT,PIT,16,G13+,-0.12243001721799374,0.02004551619756967,-0.14247553329914808,1,Struggling
2021,18,2021_18_PIT_BAL,PIT,17,G13+,-0.17360983602702618,-0.0545638034818694,-0.11904603242874146,1,Struggling
2021,19,2021_19_PIT_KC,PIT,18,G13+,-0.1691571120172739,-0.11530483141541481,-0.05385228246450424,1,Struggling
2021,1,2021_01_SEA_IND,SEA,1,G1-4,,,,0,Balanced
2021,2,2021_02_TEN_SEA,SEA,2,G1-4,0.19774194061756134,-0.09623154997825623,0.29397350549697876,2,Offense-heavy
2021,3,2021_03_SEA_MIN,SEA,3,G1-4,0.1761680319905281,0.033358119428157806,0.1428099200129509,0,Balanced
2021,4,2021_04_SEA_SF,SEA,4,G1-4,0.14953013757864633,0.09928558270136516,0.05024455984433492,0,Balanced
2021,5,2021_05_LA_SEA,SEA,5,G5-8,0.09485710225999355,0.09487403929233551,-1.693516969680786e-05,0,Balanced
2021,6,2021_06_SEA_PIT,SEA,6,G5-8,0.024501988664269447,0.17268505692481995,-0.14818307012319565,0,Balanced
2021,7,2021_07_NO_SEA,SEA,7,G5-8,-0.026970162987709045,0.13211184964166023,-0.15908201411366463,1,Struggling
2021,8,2021_08_JAX_SEA,SEA,8,G5-8,-0.08156001754105091,0.03713610619888641,-0.11869612522423267,1,Struggling
2021,10,2021_10_SEA_GB,SEA,9,G9-12,-0.05624956451356411,-0.020694477105280384,-0.03555508889257908,0,Balanced
2021,11,2021_11_ARI_SEA,SEA,10,G9-12,-0.11114910803735256,-0.05838633663370274,-0.052762771025300026,1,Struggling
2021,12,2021_12_SEA_WAS,SEA,11,G9-12,-0.12732819467782974,-0.013516834005713463,-0.11381136067211628,1,Struggling
2021,13,2021_13_SF_SEA,SEA,12,G9-12,-0.12006151489913464,0.02992743719369173,-0.14998895302414894,1,Struggling
2021,14,2021_14_SEA_HOU,SEA,13,G13+,-0.1431428510695696,0.06755269994027913,-0.2106955498456955,1,Struggling
2021,15,2021_15_SEA_LA,SEA,14,G13+,0.018608173355460167,0.016372566344216466,0.00223560631275177,0,Balanced
2021,16,2021_16_CHI_SEA,SEA,15,G13+,-0.009037679061293602,-0.04941237042658031,0.04037468880414963,0,Balanced
2021,17,2021_17_DET_SEA,SEA,16,G13+,0.05282226391136646,-0.03723816550336778,0.09006042778491974,0,Balanced
2021,18,2021_18_SEA_ARI,SEA,17,G13+,0.170586459338665,-0.029368716292083263,0.19995517656207085,2,Offense-heavy
2021,1,2021_01_SF_DET,SF,1,G1-4,,,,0,Balanced
2021,2,2021_02_SF_PHI,SF,2,G1-4,0.2503684163093567,-0.07651355117559433,0.3268819749355316,2,Offense-heavy
2021,3,2021_03_GB_SF,SF,3,G1-4,0.1737745925784111,-0.04522863123565912,0.21900322660803795,2,Offense-heavy
2021,4,2021_04_SEA_SF,SF,4,G1-4,0.13006449366609255,0.01026824302971363,0.1197962537407875,0,Balanced
2021,5,2021_05_SF_ARI,SF,5,G5-8,0.11795822251588106,-0.00958931865170598,0.12754754535853863,0,Balanced
2021,7,2021_07_IND_SF,SF,6,G5-8,0.011925593949854374,0.006518989102914929,0.005406608805060387,0,Balanced
2021,8,2021_08_SF_CHI,SF,7,G5-8,-0.08145724516361952,-0.014189312467351556,-0.06726792827248573,1,Struggling
2021,9,2021_09_ARI_SF,SF,8,G5-8,0.02529086545109749,-0.02187415980733931,0.04716503247618675,0,Balanced
2021,10,2021_10_LA_SF,SF,9,G9-12,-0.023715298622846603,0.056647116085514426,-0.08036241307854652,0,Balanced
2021,11,2021_11_SF_JAX,SF,10,G9-12,0.05908311530947685,0.005715519189834595,0.05336759611964226,0,Balanced
2021,12,2021_12_MIN_SF,SF,11,G9-12,0.1784927360713482,0.005509497597813606,0.17298323661088943,0,Balanced
2021,13,2021_13_SF_SEA,SF,12,G9-12,0.0915454626083374,-0.05122028477489948,0.14276573807001114,2,Offense-heavy
2021,14,2021_14_SF_CIN,SF,13,G13+,0.1203463061247021,-0.12751244381070137,0.24785874411463737,2,Offense-heavy
2021,15,2021_15_ATL_SF,SF,14,G13+,0.11023986362852156,-0.04488731361925602,0.1551271714270115,2,Offense-heavy
2021,16,2021_16_SF_TEN,SF,15,G13+,0.13194812112487853,-0.0786406360566616,0.2105887494981289,2,Offense-heavy
2021,17,2021_17_HOU_SF,SF,16,G13+,0.12074683443643153,-0.030201798304915428,0.150948628783226,0,Balanced
2021,18,2021_18_SF_LA,SF,17,G13+,0.12843979336321354,-0.09127984195947647,0.21971962973475456,2,Offense-heavy
2021,19,2021_19_SF_DAL,SF,18,G13+,0.12696061842143536,-0.10974314995110035,0.23670376278460026,2,Offense-heavy
2021,20,2021_20_SF_GB,SF,19,G13+,0.04256668407469988,-0.08560305647552013,0.12816973961889744,2,Offense-heavy
2021,21,2021_21_SF_LA,SF,20,G13+,-0.04112893808633089,-0.1306409165263176,0.08951197750866413,2,Offense-heavy
2021,1,2021_01_DAL_TB,TB,1,G1-4,,,,0,Balanced
2021,2,2021_02_ATL_TB,TB,2,G1-4,0.04958886280655861,0.1230216845870018,-0.0734328180551529,0,Balanced
2021,3,2021_03_TB_LA,TB,3,G1-4,0.05678482539951801,-0.0744289793074131,0.13121380656957626,2,Offense-heavy
2021,4,2021_04_TB_NE,TB,4,G1-4,0.0989074024061362,0.025657840073108673,0.07324956357479095,0,Balanced
2021,5,2021_05_MIA_TB,TB,5,G5-8,0.09931974392384291,-0.0017130803316831589,0.10103282704949379,0,Balanced
2021,6,2021_06_TB_PHI,TB,6,G5-8,0.217868285253644,-0.039273259695619345,0.2571415528655052,2,Offense-heavy
2021,7,2021_07_CHI_TB,TB,7,G5-8,0.268076466396451,0.03393640462309122,0.2341400682926178,0,Balanced
2021,8,2021_08_TB_NO,TB,8,G5-8,0.25734915025532246,-0.13163525518029928,0.38898440450429916,2,Offense-heavy
2021,10,2021_10_TB_WAS,TB,9,G9-12,0.2245556409470737,-0.09912127070128918,0.32367690838873386,2,Offense-heavy
2021,11,2021_11_NYG_TB,TB,10,G9-12,0.08895611111074686,-0.08182236319407821,0.17077846452593803,2,Offense-heavy
2021,12,2021_12_TB_IND,TB,11,G9-12,0.049480547197163105,-0.1828795038163662,0.23236003890633583,2,Offense-heavy
2021,13,2021_13_TB_ATL,TB,12,G9-12,0.038143367506563663,-0.07808505790308118,0.11622842028737068,2,Offense-heavy
2021,14,2021_14_BUF_TB,TB,13,G13+,0.09757830342277884,-0.1027477658353746,0.20032606460154057,2,Offense-heavy
2021,15,2021_15_NO_TB,TB,14,G13+,0.14477944746613503,-0.09433990949764848,0.23911935277283192,2,Offense-heavy
2021,16,2021_16_TB_CAR,TB,15,G13+,0.0427202433347702,-0.07051971787586808,0.113239960744977,2,Offense-heavy
2021,17,2021_17_TB_NYJ,TB,16,G13+,0.0647658109664917,-0.14920557849109173,0.21397139318287373,2,Offense-heavy
2021,18,2021_18_CAR_TB,TB,17,G13+,0.07564164698123932,-0.1027864795178175,0.17842813022434711,2,Offense-heavy
2021,19,2021_19_PHI_TB,TB,18,G13+,0.10716703161597252,-0.17075825110077858,0.2779252901673317,2,Offense-heavy
2021,20,2021_20_LA_TB,TB,19,G13+,0.19642908964306116,-0.12197037227451801,0.31839947029948235,2,Offense-heavy
2021,1,2021_01_ARI_TEN,TEN,1,G1-4,,,,0,Balanced
2021,2,2021_02_TEN_SEA,TEN,2,G1-4,-0.32565975189208984,0.18510036170482635,-0.5107601284980774,1,Struggling
2021,3,2021_03_IND_TEN,TEN,3,G1-4,-0.081355981528759,0.16984724253416061,-0.2512032315135002,1,Struggling
2021,4,2021_04_TEN_NYJ,TEN,4,G1-4,-0.049978955959280334,0.09813334171970685,-0.1481123020251592,1,Struggling
2021,5,2021_05_TEN_JAX,TEN,5,G5-8,-0.03203210327774286,0.08095459826290607,-0.11298670480027795,1,Struggling
2021,6,2021_06_BUF_TEN,TEN,6,G5-8,0.11467504408210516,0.018799925222992897,0.09587512305006385,0,Balanced
2021,7,2021_07_KC_TEN,TEN,7,G5-8,0.13696809392422438,0.010443242266774178,0.12652485584840178,0,Balanced
2021,8,2021_08_TEN_IND,TEN,8,G5-8,0.1810274557210505,-0.003452352248132229,0.18447981541976333,0,Balanced
2021,9,2021_09_TEN_LA,TEN,9,G9-12,0.2002701424062252,-0.04596066474914551,0.2462308146059513,2,Offense-heavy
2021,10,2021_10_NO_TEN,TEN,10,G9-12,0.1156244594603777,-0.09070022404193878,0.20632468536496162,2,Offense-heavy
2021,11,2021_11_HOU_TEN,TEN,11,G9-12,0.03598719649016857,-0.0930256824940443,0.12901287898421288,2,Offense-heavy
2021,12,2021_12_TEN_NE,TEN,12,G9-12,-0.05794337950646877,-0.08803610317409039,0.030092719942331314,0,Balanced
2021,14,2021_14_JAX_TEN,TEN,13,G13+,-0.10496728681027889,0.005763022229075432,-0.11073031276464462,1,Struggling
2021,15,2021_15_TEN_PIT,TEN,14,G13+,-0.07629389595240355,-0.041440656408667564,-0.034853242337703705,1,Struggling
2021,16,2021_16_SF_TEN,TEN,15,G13+,-0.11056769918650389,-0.1299465261399746,0.019378826022148132,2,Offense-heavy
2021,17,2021_17_MIA_TEN,TEN,16,G13+,-0.0495505528524518,-0.09045627154409885,0.04090571776032448,2,Offense-heavy
2021,18,2021_18_TEN_HOU,TEN,17,G13+,-0.011621937155723572,-0.2384903896600008,0.22686845436692238,2,Offense-heavy
2021,20,2021_20_CIN_TEN,TEN,18,G13+,0.04431858565658331,-0.08523686788976192,0.12955545634031296,2,Offense-heavy
2021,1,2021_01_LAC_WAS,WAS,1,G1-4,,,,0,Balanced
2021,2,2021_02_NYG_WAS,WAS,2,G1-4,-0.09875434637069702,0.11150860786437988,-0.2102629542350769,1,Struggling
2021,3,2021_03_WAS_BUF,WAS,3,G1-4,0.0001781955361366272,0.09582319110631943,-0.0956449955701828,0,Balanced
2021,4,2021_04_WAS_ATL,WAS,4,G1-4,-0.06390546758969624,0.14227467278639475,-0.20618014534314474,1,Struggling
2021,5,2021_05_NO_WAS,WAS,5,G5-8,0.012940190732479095,0.1331572700291872,-0.12021708488464355,0,Balanced
2021,6,2021_06_KC_WAS,WAS,6,G5-8,0.0013562515377998352,0.13895594142377377,-0.13759969174861908,0,Balanced
2021,7,2021_07_WAS_GB,WAS,7,G5-8,-0.06549573317170143,0.15048024244606495,-0.21597597748041153,1,Struggling
2021,8,2021_08_WAS_DEN,WAS,8,G5-8,-0.04358349367976189,0.11504081450402737,-0.1586243063211441,1,Struggling
2021,10,2021_10_TB_WAS,WAS,9,G9-12,-0.10865876823663712,0.10830592922866344,-0.21696469374001026,1,Struggling
2021,11,2021_11_WAS_CAR,WAS,10,G9-12,-0.061892093159258366,0.06997633306309581,-0.1318684257566929,1,Struggling
2021,12,2021_12_SEA_WAS,WAS,11,G9-12,0.029879904352128506,0.07596441684290767,-0.046084512025117874,0,Balanced
2021,13,2021_13_WAS_LV,WAS,12,G9-12,0.0622395183891058,0.02934984816238284,0.03288967162370682,0,Balanced
2021,14,2021_14_DAL_WAS,WAS,13,G13+,0.07165787974372506,0.004447439685463905,0.06721044145524502,0,Balanced
2021,15,2021_15_WAS_PHI,WAS,14,G13+,-0.05322765605524182,-0.02693527890369296,-0.026292376220226288,0,Balanced
2021,16,2021_16_WAS_DAL,WAS,15,G13+,-0.13537266151979566,-0.033796563278883696,-0.10157609730958939,1,Struggling
2021,17,2021_17_PHI_WAS,WAS,16,G13+,-0.2263000118546188,0.07519032852724195,-0.30149034783244133,1,Struggling
2021,18,2021_18_WAS_NYG,WAS,17,G13+,-0.23784821759909391,0.12064480036497116,-0.35849302634596825,1,Struggling
2022,1,2022_01_KC_ARI,ARI,1,G1-4,,,,0,Balanced
2022,2,2022_02_ARI_LV,ARI,2,G1-4,0.007048833183944225,0.42194899916648865,-0.41490015387535095,1,Struggling
2022,3,2022_03_LA_ARI,ARI,3,G1-4,0.01928435591980815,0.17096056789159775,-0.151676207780838,0,Balanced
2022,4,2022_04_ARI_CAR,ARI,4,G1-4,0.0006117767964800199,0.18849870562553406,-0.18788692355155945,1,Struggling
2022,5,2022_05_PHI_ARI,ARI,5,G5-8,-0.014859850751236081,0.023794010281562805,-0.03865385800600052,0,Balanced
2022,6,2022_06_ARI_SEA,ARI,6,G5-8,0.008657218888401985,-0.046045489609241486,0.05470270849764347,0,Balanced
2022,7,2022_07_NO_ARI,ARI,7,G5-8,-0.05004499014467001,-0.07368418574333191,0.023639196529984474,0,Balanced
2022,8,2022_08_ARI_MIN,ARI,8,G5-8,-0.005048253573477268,-0.12175196595489979,0.11670371145009995,2,Offense-heavy
2022,9,2022_09_SEA_ARI,ARI,9,G9-12,-0.007527193054556847,-0.0015871981158852577,-0.005939994007349014,0,Balanced
2022,10,2022_10_ARI_LA,ARI,10,G9-12,-0.07102236151695251,-0.015024176798760891,-0.0559981819242239,1,Struggling
2022,11,2022_11_SF_ARI,ARI,11,G9-12,-0.008223438635468483,-0.016414999030530453,0.008191565051674843,0,Balanced
2022,12,2022_12_LAC_ARI,ARI,12,G9-12,-0.08535772375762463,0.06871423777192831,-0.15407195314764977,1,Struggling
2022,14,2022_14_NE_ARI,ARI,13,G13+,-0.05304503533989191,0.08340361155569553,-0.13644863944500685,1,Struggling
2022,15,2022_15_ARI_DEN,ARI,14,G13+,-0.1103323558345437,0.06575416075065732,-0.1760865105316043,1,Struggling
2022,16,2022_16_TB_ARI,ARI,15,G13+,-0.19844755064696074,0.10244471719488502,-0.3008922664448619,1,Struggling
2022,17,2022_17_ARI_ATL,ARI,16,G13+,-0.21611739601939917,-0.015078817028552294,-0.20103857945650816,1,Struggling
2022,18,2022_18_ARI_SF,ARI,17,G13+,-0.22586939297616482,-0.051796956453472376,-0.17407243698835373,1,Struggling
2022,1,2022_01_NO_ATL,ATL,1,G1-4,,,,0,Balanced
2022,2,2022_02_ATL_LA,ATL,2,G1-4,-0.024763185530900955,0.11551565676927567,-0.14027884602546692,1,Struggling
2022,3,2022_03_ATL_SEA,ATL,3,G1-4,-0.08798295445740223,0.06344964168965816,-0.1514325961470604,1,Struggling
2022,4,2022_04_CLE_ATL,ATL,4,G1-4,0.04786700879534086,0.10643395160635312,-0.05856694281101227,0,Balanced
2022,5,2022_05_ATL_TB,ATL,5,G5-8,0.04507305193692446,0.09292050823569298,-0.04784745629876852,0,Balanced
2022,6,2022_06_SF_ATL,ATL,6,G5-8,0.07202693074941635,0.10071983002126217,-0.028692898340523243,0,Balanced
2022,7,2022_07_ATL_CIN,ATL,7,G5-8,0.14041122794151306,0.06770287547260523,0.07270835246890783,0,Balanced
2022,8,2022_08_CAR_ATL,ATL,8,G5-8,0.06420779903419316,0.12492907885462046,-0.06072127912193537,0,Balanced
2022,9,2022_09_LAC_ATL,ATL,9,G9-12,0.06379595515318215,0.1348596177995205,-0.07106366194784641,0,Balanced
2022,10,2022_10_ATL_CAR,ATL,10,G9-12,0.04306708876902121,0.105906100012362,-0.06283901073038578,0,Balanced
2022,11,2022_11_CHI_ATL,ATL,11,G9-12,-0.015384325339255156,0.15659980569034815,-0.1719841305166483,1,Struggling
2022,12,2022_12_ATL_WAS,ATL,12,G9-12,-0.02230373844577116,0.05785657139495015,-0.08016031049191952,0,Balanced
2022,13,2022_13_PIT_ATL,ATL,13,G13+,-0.026532049105298938,0.06569579476490617,-0.09222784452140331,0,Balanced
2022,15,2022_15_ATL_NO,ATL,14,G13+,-0.02876081597059965,0.10299303894862533,-0.1317538544535637,1,Struggling
2022,16,2022_16_ATL_BAL,ATL,15,G13+,-0.001986358081921935,0.09555050963535905,-0.09753686748445034,0,Balanced
2022,17,2022_17_ARI_ATL,ATL,16,G13+,-0.03593913069926202,0.09209937416017056,-0.12803850509226322,1,Struggling
2022,18,2022_18_TB_ATL,ATL,17,G13+,-0.05991578823886812,0.06599763594567776,-0.12591342441737652,1,Struggling
2022,1,2022_01_BAL_NYJ,BAL,1,G1-4,,,,0,Balanced
2022,2,2022_02_MIA_BAL,BAL,2,G1-4,0.0550539493560791,-0.20128846168518066,0.25634241104125977,2,Offense-heavy
2022,3,2022_03_BAL_NE,BAL,3,G1-4,0.16120626032352448,0.12350712716579437,0.0376991331577301,0,Balanced
2022,4,2022_04_BUF_BAL,BAL,4,G1-4,0.18154771625995636,0.08377362166841824,0.09777409334977467,0,Balanced
2022,5,2022_05_CIN_BAL,BAL,5,G5-8,0.12591962050646544,0.06911945343017578,0.05680016614496708,0,Balanced
2022,6,2022_06_BAL_NYG,BAL,6,G5-8,0.10105632804334164,0.10306811518967152,-0.0020117880776524544,0,Balanced
2022,7,2022_07_CLE_BAL,BAL,7,G5-8,0.06499901972711086,0.022778412327170372,0.042220606468617916,0,Balanced
2022,8,2022_08_BAL_TB,BAL,8,G5-8,-0.008607793599367142,0.04077517334371805,-0.049382966943085194,0,Balanced
2022,9,2022_09_BAL_NO,BAL,9,G9-12,0.03730213735252619,0.05149140767753124,-0.014189270325005054,0,Balanced
2022,11,2022_11_CAR_BAL,BAL,10,G9-12,0.08790949545800686,0.02804829180240631,0.059861207380890846,0,Balanced
2022,12,2022_12_BAL_JAX,BAL,11,G9-12,0.02759520336985588,-0.10681169852614403,0.13440690748393536,2,Offense-heavy
2022,13,2022_13_DEN_BAL,BAL,12,G9-12,0.07361157983541489,-0.11381471063941717,0.18742629699409008,2,Offense-heavy
2022,14,2022_14_BAL_PIT,BAL,13,G13+,0.002728749066591263,-0.16460319329053164,0.16733194887638092,2,Offense-heavy
2022,15,2022_15_BAL_CLE,BAL,14,G13+,-0.024201123975217342,-0.12023870972916484,0.09603758901357651,2,Offense-heavy
2022,16,2022_16_ATL_BAL,BAL,15,G13+,-0.05019841808825731,-0.00959613686427474,-0.04060228168964386,0,Balanced
2022,17,2022_17_PIT_BAL,BAL,16,G13+,-0.07503316178917885,-0.058850419241935015,-0.01618274301290512,0,Balanced
2022,18,2022_18_BAL_CIN,BAL,17,G13+,-0.03948539396515116,0.013283539097756147,-0.05276893451809883,0,Balanced
2022,19,2022_19_BAL_CIN,BAL,18,G13+,-0.13188756624003872,-0.041068995371460915,-0.09081857278943062,1,Struggling
2022,1,2022_01_BUF_LA,BUF,1,G1-4,,,,0,Balanced
2022,2,2022_02_TEN_BUF,BUF,2,G1-4,0.17534752190113068,-0.27293267846107483,0.4482802152633667,2,Offense-heavy
2022,3,2022_03_BUF_MIA,BUF,3,G1-4,0.20076203346252441,-0.3265897333621979,0.5273517668247223,2,Offense-heavy
2022,4,2022_04_BUF_BAL,BUF,4,G1-4,0.17000320057074228,-0.17305563886960348,0.34305883944034576,2,Offense-heavy
2022,5,2022_05_PIT_BUF,BUF,5,G5-8,0.1337916376069188,-0.14003289584070444,0.27382453344762325,2,Offense-heavy
2022,6,2022_06_BUF_KC,BUF,6,G5-8,0.19073171261698008,-0.10231128055602312,0.2930429931730032,2,Offense-heavy
2022,8,2022_08_GB_BUF,BUF,7,G5-8,0.16417656000703573,0.004550416022539139,0.15962614677846432,0,Balanced
2022,9,2022_09_BUF_NYJ,BUF,8,G5-8,0.1680824039503932,-0.013642688281834126,0.18172509409487247,0,Balanced
2022,10,2022_10_MIN_BUF,BUF,9,G9-12,0.15582991112023592,0.01297851838171482,0.14285139366984367,0,Balanced
2022,11,2022_11_CLE_BUF,BUF,10,G9-12,0.04073306266218424,0.060841649770736694,-0.02010859176516533,0,Balanced
2022,12,2022_12_BUF_DET,BUF,11,G9-12,0.039540632627904415,0.0695148753002286,-0.02997424639761448,0,Balanced
2022,13,2022_13_BUF_NE,BUF,12,G9-12,0.03349622059613466,0.06296722404658794,-0.029471006244421005,0,Balanced
2022,14,2022_14_NYJ_BUF,BUF,13,G13+,0.08190658129751682,0.04010578477755189,0.04180079326033592,0,Balanced
2022,15,2022_15_MIA_BUF,BUF,14,G13+,0.07018856704235077,-0.01941136224195361,0.08959992788732052,0,Balanced
2022,16,2022_16_BUF_CHI,BUF,15,G13+,0.08958335220813751,-2.2961758077144623e-06,0.08958564698696136,0,Balanced
2022,18,2022_18_NE_BUF,BUF,16,G13+,0.11887200735509396,-0.11613196274265647,0.23500396497547626,2,Offense-heavy
2022,19,2022_19_MIA_BUF,BUF,17,G13+,0.1013460773974657,-0.11886444687843323,0.22021052055060863,2,Offense-heavy
2022,20,2022_20_CIN_BUF,BUF,18,G13+,0.0893198624253273,-0.1293209008872509,0.2186407595872879,2,Offense-heavy
2022,1,2022_01_CLE_CAR,CAR,1,G1-4,,,,0,Balanced
2022,2,2022_02_CAR_NYG,CAR,2,G1-4,0.015775825828313828,0.015453686006367207,0.00032213982194662094,0,Balanced
2022,3,2022_03_NO_CAR,CAR,3,G1-4,-0.01605115830898285,-0.061258149798959494,0.045206989627331495,0,Balanced
2022,4,2022_04_ARI_CAR,CAR,4,G1-4,-0.05347609519958496,-0.061327265885969005,0.007851170686384043,0,Balanced
2022,5,2022_05_SF_CAR,CAR,5,G5-8,-0.15768709033727646,-0.06131413276307285,-0.09637295664288104,1,Struggling
2022,6,2022_06_CAR_LA,CAR,6,G5-8,-0.20531740318983793,0.0017701368778944016,-0.20708753541111946,1,Struggling
2022,7,2022_07_TB_CAR,CAR,7,G5-8,-0.28126921877264977,0.038279149448499084,-0.3195483610033989,1,Struggling
2022,8,2022_08_CAR_ATL,CAR,8,G5-8,-0.21526683494448662,0.014942868379876018,-0.23020969331264496,1,Struggling
2022,9,2022_09_CAR_CIN,CAR,9,G9-12,-0.07466123253107071,0.03902250318787992,-0.11368372663855553,1,Struggling
2022,10,2022_10_ATL_CAR,CAR,10,G9-12,-0.037745827343314886,0.06861665635369718,-0.1063624806702137,1,Struggling
2022,11,2022_11_CAR_BAL,CAR,11,G9-12,0.0706981816329062,0.038732342422008514,0.031965840607881546,0,Balanced
2022,12,2022_12_DEN_CAR,CAR,12,G9-12,-0.06629672413691878,0.047903040423989296,-0.11419976875185966,1,Struggling
2022,14,2022_14_CAR_SEA,CAR,13,G13+,-0.06857174774631858,-0.027676811441779137,-0.04089494049549103,1,Struggling
2022,15,2022_15_PIT_CAR,CAR,14,G13+,-0.019950266927480698,-0.1439568530768156,0.12400658428668976,2,Offense-heavy
2022,16,2022_16_DET_CAR,CAR,15,G13+,-0.030690675601363182,-0.05871091969311237,0.028020240366458893,0,Balanced
2022,17,2022_17_CAR_TB,CAR,16,G13+,0.1741648931056261,-0.012752821668982506,0.1869177147746086,0,Balanced
2022,18,2022_18_CAR_NO,CAR,17,G13+,0.15060788998380303,0.08395502902567387,0.06665286049246788,0,Balanced
2022,1,2022_01_SF_CHI,CHI,1,G1-4,,,,0,Balanced
2022,2,2022_02_CHI_GB,CHI,2,G1-4,-0.049831174314022064,-0.16449762880802155,0.11466645449399948,2,Offense-heavy
2022,3,2022_03_HOU_CHI,CHI,3,G1-4,-0.06318255513906479,0.022265523672103882,-0.08544807508587837,1,Struggling
2022,4,2022_04_CHI_NYG,CHI,4,G1-4,-0.05162273161113262,-0.016798247893651325,-0.034824480613072716,0,Balanced
2022,5,2022_05_CHI_MIN,CHI,5,G5-8,-0.06105881230905652,0.005145667120814323,-0.06620447710156441,1,Struggling
2022,6,2022_06_WAS_CHI,CHI,6,G5-8,-0.04592665773816407,0.10474840365350246,-0.1506750602275133,1,Struggling
2022,7,2022_07_CHI_NE,CHI,7,G5-8,-0.05471894075162709,0.025394093245267868,-0.08011303469538689,1,Struggling
2022,8,2022_08_CHI_DAL,CHI,8,G5-8,-0.013196692569181323,-0.012832093983888626,-0.0003645997494459152,0,Balanced
2022,9,2022_09_MIA_CHI,CHI,9,G9-12,0.011133596766740084,0.08110056631267071,-0.06996697373688221,0,Balanced
2022,10,2022_10_DET_CHI,CHI,10,G9-12,0.053721166448667645,0.0982357058674097,-0.04451454244554043,0,Balanced
2022,11,2022_11_CHI_ATL,CHI,11,G9-12,0.10023560118861496,0.17108136788010597,-0.07084576971828938,0,Balanced
2022,12,2022_12_CHI_NYJ,CHI,12,G9-12,0.07242273609153926,0.22980789467692375,-0.15738516114652157,0,Balanced
2022,13,2022_13_GB_CHI,CHI,13,G13+,0.05462424596771598,0.17950939387083054,-0.12488514743745327,0,Balanced
2022,15,2022_15_PHI_CHI,CHI,14,G13+,0.0402780300937593,0.1498379074037075,-0.10955987684428692,0,Balanced
2022,16,2022_16_BUF_CHI,CHI,15,G13+,-0.009426516015082598,0.10773024242371321,-0.11715675890445709,0,Balanced
2022,17,2022_17_CHI_DET,CHI,16,G13+,-0.12337741255760193,0.16523282136768103,-0.28861023113131523,1,Struggling
2022,18,2022_18_MIN_CHI,CHI,17,G13+,-0.19186534360051155,0.1504945931956172,-0.34235992655158043,1,Struggling
2022,1,2022_01_PIT_CIN,CIN,1,G1-4,,,,0,Balanced
2022,2,2022_02_CIN_DAL,CIN,2,G1-4,-0.21766218543052673,-0.1326860934495926,-0.08497609198093414,1,Struggling
2022,3,2022_03_CIN_NYJ,CIN,3,G1-4,-0.08675733394920826,-0.06779365497641265,-0.018963679671287537,1,Struggling
2022,4,2022_04_MIA_CIN,CIN,4,G1-4,-0.03835054114460945,-0.1522474504696826,0.11389690637588501,2,Offense-heavy
2022,5,2022_05_CIN_BAL,CIN,5,G5-8,-0.0002966253086924553,-0.12370694743003696,0.12341032177209854,2,Offense-heavy
2022,6,2022_06_CIN_NO,CIN,6,G5-8,0.0377454673871398,-0.10163522919174284,0.13938069622963667,2,Offense-heavy
2022,7,2022_07_ATL_CIN,CIN,7,G5-8,0.09746570885181427,-0.07377217803150415,0.17123788502067327,2,Offense-heavy
2022,8,2022_08_CIN_CLE,CIN,8,G5-8,0.18817679397761822,0.010204887250438333,0.17797190602868795,0,Balanced
2022,9,2022_09_CAR_CIN,CIN,9,G9-12,0.1159957479685545,0.07229509227909148,0.04370064940303564,0,Balanced
2022,11,2022_11_CIN_PIT,CIN,10,G9-12,0.22891104593873024,0.0766239461954683,0.152287095785141,0,Balanced
2022,12,2022_12_CIN_TEN,CIN,11,G9-12,0.19709176570177078,0.039830045541748405,0.15726171806454659,0,Balanced
2022,13,2022_13_KC_CIN,CIN,12,G9-12,0.12591584771871567,0.05115177249535918,0.07476407289505005,0,Balanced
2022,14,2022_14_CLE_CIN,CIN,13,G13+,0.23485394939780235,0.05833513429388404,0.17651881650090218,0,Balanced
2022,15,2022_15_CIN_TB,CIN,14,G13+,0.14745728578418493,0.030248030088841915,0.11720925569534302,0,Balanced
2022,16,2022_16_CIN_NE,CIN,15,G13+,0.10415244055911899,0.013491715304553509,0.09066072478890419,0,Balanced
2022,18,2022_18_BAL_CIN,CIN,16,G13+,0.09011837420985103,-0.02343338541686535,0.11355175822973251,0,Balanced
2022,19,2022_19_BAL_CIN,CIN,17,G13+,-0.0249095824547112,-0.16301008500158787,0.1381005011498928,2,Offense-heavy
2022,20,2022_20_CIN_BUF,CIN,18,G13+,-0.020111812744289637,-0.15033176355063915,0.1302199475467205,2,Offense-heavy
