date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home
2024-10-11,South Africa,Congo,5,0,African Cup of Nations qualification,Gqeberha,South Africa,False,home_win,5
2024-10-11,Senegal,Malawi,4,0,African Cup of Nations qualification,Diamniadio,Senegal,False,home_win,4
2024-10-11,Grenada,Curaçao,0,0,CONCACAF Nations League,Gros Islet,Saint Lucia,True,draw,0
2024-10-11,Aruba,Haiti,1,3,CONCACAF Nations League,Oranjestad,Aruba,False,away_win,-2
2024-10-11,Bosnia and Herzegovina,Germany,1,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,away_win,-1
2024-10-11,Hungary,Netherlands,1,1,UEFA Nations League,Budapest,Hungary,False,draw,0
2024-10-11,Czech Republic,Albania,2,0,UEFA Nations League,Prague,Czech Republic,False,home_win,2
2024-10-11,Turkey,Montenegro,1,0,UEFA Nations League,Tekkeköy,Turkey,False,home_win,1
2024-10-11,Slovakia,Sweden,2,2,UEFA Nations League,Bratislava,Slovakia,False,draw,0
2024-10-11,Peru,Uruguay,1,0,FIFA World Cup qualification,Lima,Peru,False,home_win,1
2024-10-11,New Zealand,Tahiti,3,0,FIFA World Cup qualification,Port Vila,Vanuatu,True,home_win,3
2024-10-12,United States,Panama,2,0,Friendly,Austin,United States,False,home_win,2
2024-10-12,Morocco,Central African Republic,5,0,African Cup of Nations qualification,Oujda,Morocco,False,home_win,5
2024-10-12,Croatia,Scotland,2,1,UEFA Nations League,Zagreb,Croatia,False,home_win,1
2024-10-12,Poland,Portugal,1,3,UEFA Nations League,Warsaw,Poland,False,away_win,-2
2024-10-12,Serbia,Switzerland,2,0,UEFA Nations League,Leskovac,Serbia,False,home_win,2
2024-10-12,Spain,Denmark,1,0,UEFA Nations League,Murcia,Spain,False,home_win,1
2024-10-13,Finland,England,1,3,UEFA Nations League,Helsinki,Finland,False,away_win,-2
2024-10-13,Austria,Norway,5,1,UEFA Nations League,Linz,Austria,False,home_win,4
2024-10-14,New Zealand,Malaysia,4,0,Friendly,Auckland,New Zealand,False,home_win,4
2024-10-14,Togo,Algeria,0,1,African Cup of Nations qualification,Lomé,Togo,False,away_win,-1
2024-10-14,Curaçao,Grenada,1,0,CONCACAF Nations League,Gros Islet,Saint Lucia,True,home_win,1
2024-10-14,Aruba,Haiti,3,5,CONCACAF Nations League,Oranjestad,Aruba,False,away_win,-2
2024-10-14,Belgium,France,1,2,UEFA Nations League,Leuven,Belgium,False,away_win,-1
2024-10-14,Bosnia and Herzegovina,Hungary,0,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,away_win,-2
2024-10-14,Germany,Netherlands,1,0,UEFA Nations League,Munich,Germany,False,home_win,1
2024-10-14,Ukraine,Czech Republic,1,1,UEFA Nations League,Wrocław,Poland,True,draw,0
2024-10-14,Iceland,Turkey,2,4,UEFA Nations League,Reykjavík,Iceland,False,away_win,-2
2024-10-14,Estonia,Sweden,0,3,UEFA Nations League,Tallinn,Estonia,False,away_win,-3
2024-10-15,Canada,Panama,2,1,Friendly,Toronto,Canada,False,home_win,1
2024-10-15,Mexico,United States,2,0,Friendly,Zapopan,Mexico,False,home_win,2
2024-10-15,Comoros,Tunisia,1,1,African Cup of Nations qualification,Abidjan,Ivory Coast,True,draw,0
2024-10-15,Morocco,Central African Republic,4,0,African Cup of Nations qualification,Oujda,Morocco,False,home_win,4
2024-10-15,Mauritania,Egypt,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,False,away_win,-1
2024-10-15,Botswana,Cape Verde,1,0,African Cup of Nations qualification,Francistown,Botswana,False,home_win,1
2024-10-15,Sudan,Ghana,2,0,African Cup of Nations qualification,Benghazi,Libya,True,home_win,2
2024-10-15,Sierra Leone,Ivory Coast,1,0,African Cup of Nations qualification,Monrovia,Liberia,True,home_win,1
2024-10-15,Tanzania,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,away_win,-2
2024-10-15,Congo,South Africa,1,1,African Cup of Nations qualification,Brazzaville,Congo,False,draw,0
2024-10-15,Malawi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi,False,away_win,-1
2024-10-15,Scotland,Portugal,0,0,UEFA Nations League,Glasgow,Scotland,False,draw,0
2024-10-15,Poland,Croatia,3,3,UEFA Nations League,Warsaw,Poland,False,draw,0
2024-10-15,Spain,Serbia,3,0,UEFA Nations League,Córdoba,Spain,False,home_win,3
2024-10-15,Switzerland,Denmark,2,2,UEFA Nations League,St. Gallen,Switzerland,False,draw,0
2024-10-15,Colombia,Chile,4,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,4
2024-10-15,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,1
2024-10-15,Uruguay,Ecuador,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,draw,0
2024-10-15,Argentina,Bolivia,6,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,6
2024-10-15,Brazil,Peru,4,0,FIFA World Cup qualification,Brasília,Brazil,False,home_win,4
2024-10-15,Uzbekistan,United Arab Emirates,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,1
2024-10-15,Iran,Qatar,4,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,3
2024-10-15,Jordan,Oman,4,0,FIFA World Cup qualification,Amman,Jordan,False,home_win,4
2024-10-15,South Korea,Iraq,3,2,FIFA World Cup qualification,Yongin,South Korea,False,home_win,1
2024-10-15,Japan,Australia,1,1,FIFA World Cup qualification,Saitama,Japan,False,draw,0
2024-10-15,Saudi Arabia,Bahrain,0,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,draw,0
2024-11-14,Belgium,Italy,0,1,UEFA Nations League,Brussels,Belgium,False,away_win,-1
2024-11-14,France,Israel,0,0,UEFA Nations League,Paris,France,False,draw,0
2024-11-14,Greece,England,0,3,UEFA Nations League,Athens,Greece,False,away_win,-3
2024-11-14,Kazakhstan,Austria,0,2,UEFA Nations League,Almaty,Kazakhstan,False,away_win,-2
2024-11-14,Slovenia,Norway,1,4,UEFA Nations League,Ljubljana,Slovenia,False,away_win,-3
2024-11-14,Costa Rica,Panama,0,1,CONCACAF Nations League,San José,Costa Rica,False,away_win,-1
2024-11-14,Jamaica,United States,0,1,CONCACAF Nations League,Kingston,Jamaica,False,away_win,-1
2024-11-14,Venezuela,Brazil,1,1,FIFA World Cup qualification,Maturín,Venezuela,False,draw,0
2024-11-14,Ecuador,Bolivia,4,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,home_win,4
2024-11-14,Paraguay,Argentina,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,1
2024-11-14,North Korea,Iran,2,3,FIFA World Cup qualification,Vientiane,Laos,True,away_win,-1
2024-11-14,Qatar,Uzbekistan,3,2,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,1
2024-11-14,Kuwait,South Korea,1,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,away_win,-2
2024-11-14,Iraq,Jordan,0,0,FIFA World Cup qualification,Basra,Iraq,False,draw,0
2024-11-14,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,Melbourne,Australia,False,draw,0
2024-11-14,Madagascar,Tunisia,2,3,African Cup of Nations qualification,Pretoria,South Africa,True,away_win,-1
2024-11-14,Equatorial Guinea,Algeria,0,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,draw,0
2024-11-14,Burkina Faso,Senegal,0,1,African Cup of Nations qualification,Bamako,Mali,True,away_win,-1
2024-11-15,Portugal,Poland,5,1,UEFA Nations League,Porto,Portugal,False,home_win,4
2024-11-15,Scotland,Croatia,1,0,UEFA Nations League,Glasgow,Scotland,False,home_win,1
2024-11-15,Denmark,Spain,1,2,UEFA Nations League,Copenhagen,Denmark,False,away_win,-1
2024-11-15,Switzerland,Serbia,1,1,UEFA Nations League,Zürich,Switzerland,False,draw,0
2024-11-15,Curaçao,Saint Martin,5,0,CONCACAF Nations League,Willemstad,Curaçao,False,home_win,5
2024-11-15,Sint Maarten,Haiti,0,8,CONCACAF Nations League,Mayagüez,Puerto Rico,True,away_win,-8
2024-11-15,Honduras,Mexico,2,0,CONCACAF Nations League,San Pedro Sula,Honduras,False,home_win,2
2024-11-15,Suriname,Canada,0,1,CONCACAF Nations League,Paramaribo,Suriname,False,away_win,-1
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,1
2024-11-15,New Zealand,Vanuatu,8,1,FIFA World Cup qualification,Hamilton,New Zealand,False,home_win,7
2024-11-15,Indonesia,Japan,0,4,FIFA World Cup qualification,Jakarta,Indonesia,False,away_win,-4
2024-11-15,Gabon,Morocco,1,5,African Cup of Nations qualification,Franceville,Gabon,False,away_win,-4
2024-11-15,Cape Verde,Egypt,1,1,African Cup of Nations qualification,Praia,Cape Verde,False,draw,0
2024-11-15,Angola,Ghana,1,1,African Cup of Nations qualification,Talatona,Angola,False,draw,0
2024-11-15,Zambia,Ivory Coast,1,0,African Cup of Nations qualification,Ndola,Zambia,False,home_win,1
2024-11-15,Uganda,South Africa,0,2,African Cup of Nations qualification,Kampala,Uganda,False,away_win,-2
2024-11-16,Germany,Bosnia and Herzegovina,7,0,UEFA Nations League,Freiburg,Germany,False,home_win,7
2024-11-16,Netherlands,Hungary,4,0,UEFA Nations League,Amsterdam,Netherlands,False,home_win,4
2024-11-16,Albania,Czech Republic,0,0,UEFA Nations League,Tirana,Albania,False,draw,0
2024-11-16,Turkey,Wales,0,0,UEFA Nations League,Kayseri,Turkey,False,draw,0
2024-11-16,Sweden,Slovakia,2,1,UEFA Nations League,Solna,Sweden,False,home_win,1
2024-11-16,Guinea,DR Congo,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,home_win,1
2024-11-17,Israel,Belgium,1,0,UEFA Nations League,Budapest,Hungary,True,home_win,1
2024-11-17,Italy,France,1,3,UEFA Nations League,Milan,Italy,False,away_win,-2
2024-11-17,England,Republic of Ireland,5,0,UEFA Nations League,London,England,False,home_win,5
2024-11-17,Norway,Kazakhstan,5,0,UEFA Nations League,Oslo,Norway,False,home_win,5
2024-11-17,Austria,Slovenia,1,1,UEFA Nations League,Vienna,Austria,False,draw,0
2024-11-17,Algeria,Liberia,5,1,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,home_win,4
2024-11-18,Croatia,Portugal,1,1,UEFA Nations League,Split,Croatia,False,draw,0
2024-11-18,Poland,Scotland,1,2,UEFA Nations League,Warsaw,Poland,False,away_win,-1
2024-11-18,Spain,Switzerland,3,2,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,home_win,1
2024-11-18,Saint Lucia,Curaçao,1,4,CONCACAF Nations League,Gros Islet,Saint Lucia,False,away_win,-3
2024-11-18,Puerto Rico,Haiti,0,3,CONCACAF Nations League,Mayagüez,Puerto Rico,False,away_win,-3
2024-11-18,Panama,Costa Rica,2,2,CONCACAF Nations League,Panama City,Panama,False,draw,0
2024-11-18,United States,Jamaica,4,2,CONCACAF Nations League,St. Louis,United States,False,home_win,2
2024-11-18,New Zealand,Samoa,8,0,FIFA World Cup qualification,Auckland,New Zealand,False,home_win,8
2024-11-18,Tunisia,Gambia,0,1,African Cup of Nations qualification,Tunis,Tunisia,False,away_win,-1
2024-11-18,Morocco,Lesotho,7,0,African Cup of Nations qualification,Oujda,Morocco,False,home_win,7
2024-11-18,Ghana,Niger,1,2,African Cup of Nations qualification,Accra,Ghana,False,away_win,-1
2024-11-19,Bosnia and Herzegovina,Netherlands,1,1,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,draw,0
2024-11-19,Hungary,Germany,1,1,UEFA Nations League,Budapest,Hungary,False,draw,0
2024-11-19,Czech Republic,Georgia,2,1,UEFA Nations League,Olomouc,Czech Republic,False,home_win,1
2024-11-19,Montenegro,Turkey,3,1,UEFA Nations League,Podgorica,Montenegro,False,home_win,2
2024-11-19,Sweden,Azerbaijan,6,0,UEFA Nations League,Solna,Sweden,False,home_win,6
2024-11-19,Canada,Suriname,3,0,CONCACAF Nations League,Toronto,Canada,False,home_win,3
2024-11-19,Mexico,Honduras,4,0,CONCACAF Nations League,Toluca,Mexico,False,home_win,4
2024-11-19,Bolivia,Paraguay,2,2,FIFA World Cup qualification,El Alto,Bolivia,False,draw,0
2024-11-19,Colombia,Ecuador,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,away_win,-1
2024-11-19,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,1
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,Salvador,Brazil,False,draw,0
2024-11-19,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Vientiane,Laos,True,away_win,-1
2024-11-19,Kyrgyzstan,Iran,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,away_win,-1
2024-11-19,United Arab Emirates,Qatar,5,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,home_win,5
2024-11-19,Palestine,South Korea,1,1,FIFA World Cup qualification,Amman,Jordan,True,draw,0
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,Muscat,Oman,False,away_win,-1
2024-11-19,Kuwait,Jordan,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,draw,0
2024-11-19,Bahrain,Australia,2,2,FIFA World Cup qualification,Riffa,Bahrain,False,draw,0
2024-11-19,Indonesia,Saudi Arabia,2,0,FIFA World Cup qualification,Jakarta,Indonesia,False,home_win,2
2024-11-19,China,Japan,1,3,FIFA World Cup qualification,Xiamen,China,False,away_win,-2
2024-11-19,Egypt,Botswana,1,1,African Cup of Nations qualification,Cairo,Egypt,False,draw,0
2024-11-19,Mauritania,Cape Verde,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,home_win,1
2024-11-19,Ivory Coast,Chad,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,home_win,4
2024-11-19,DR Congo,Ethiopia,1,2,African Cup of Nations qualification,Kinshasa,DR Congo,False,away_win,-1
2024-11-19,South Africa,South Sudan,3,0,African Cup of Nations qualification,Cape Town,South Africa,False,home_win,3
2024-11-19,Senegal,Burundi,2,0,African Cup of Nations qualification,Dakar,Senegal,False,home_win,2
2024-12-21,Qatar,United Arab Emirates,1,1,Gulf Cup,Sulaibikhat,Kuwait,True,draw,0
2024-12-22,Iraq,Yemen,1,0,Gulf Cup,Sulaibikhat,Kuwait,True,home_win,1
2024-12-22,Saudi Arabia,Bahrain,2,3,Gulf Cup,Kuwait City,Kuwait,True,away_win,-1
2024-12-24,Oman,Qatar,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,home_win,1
2024-12-25,Yemen,Saudi Arabia,2,3,Gulf Cup,Sulaibikhat,Kuwait,True,away_win,-1
2024-12-25,Bahrain,Iraq,2,0,Gulf Cup,Kuwait City,Kuwait,True,home_win,2
2024-12-27,Kuwait,Qatar,1,1,Gulf Cup,Kuwait City,Kuwait,False,draw,0
2024-12-28,Iraq,Saudi Arabia,1,3,Gulf Cup,Kuwait City,Kuwait,True,away_win,-2
2024-12-31,Oman,Saudi Arabia,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,home_win,1
2025-01-18,United States,Venezuela,3,1,Friendly,Fort Lauderdale,United States,False,home_win,2
2025-01-22,United States,Costa Rica,3,0,Friendly,Orlando,United States,False,home_win,3
2025-01-22,Uzbekistan,Jordan,0,0,Friendly,Doha,Qatar,True,draw,0
2025-02-08,Chile,Panama,6,1,Friendly,Santiago,Chile,False,home_win,5
2025-03-14,Jordan,North Korea,1,1,Friendly,Amman,Jordan,False,draw,0
2025-03-19,Liberia,Tunisia,0,1,FIFA World Cup qualification,Monrovia,Liberia,False,away_win,-1
2025-03-19,Kazakhstan,Curaçao,2,0,Friendly,Antalya,Turkey,True,home_win,2
2025-03-20,Canada,Mexico,0,2,CONCACAF Nations League,Inglewood,United States,True,away_win,-2
2025-03-20,United States,Panama,0,1,CONCACAF Nations League,Inglewood,United States,False,away_win,-1
2025-03-20,Croatia,France,2,0,UEFA Nations League,Split,Croatia,False,home_win,2
2025-03-20,Denmark,Portugal,1,0,UEFA Nations League,Copenhagen,Denmark,False,home_win,1
2025-03-20,Italy,Germany,1,2,UEFA Nations League,Milan,Italy,False,away_win,-1
2025-03-20,Netherlands,Spain,2,2,UEFA Nations League,Rotterdam,Netherlands,False,draw,0
2025-03-20,Austria,Serbia,1,1,UEFA Nations League,Vienna,Austria,False,draw,0
2025-03-20,Greece,Scotland,0,1,UEFA Nations League,Piraeus,Greece,False,away_win,-1
2025-03-20,Turkey,Hungary,3,1,UEFA Nations League,Istanbul,Turkey,False,home_win,2
2025-03-20,Ukraine,Belgium,3,1,UEFA Nations League,Murcia,Spain,True,home_win,2
2025-03-20,Paraguay,Chile,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,1
2025-03-20,Brazil,Colombia,2,1,FIFA World Cup qualification,Brasília,Brazil,False,home_win,1
2025-03-20,Iran,United Arab Emirates,2,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,2
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,1
2025-03-20,Qatar,North Korea,5,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,4
2025-03-20,South Korea,Oman,1,1,FIFA World Cup qualification,Goyang,South Korea,False,draw,0
2025-03-20,Iraq,Kuwait,2,2,FIFA World Cup qualification,Basra,Iraq,False,draw,0
2025-03-20,Jordan,Palestine,3,1,FIFA World Cup qualification,Amman,Jordan,False,home_win,2
2025-03-20,Japan,Bahrain,2,0,FIFA World Cup qualification,Saitama,Japan,False,home_win,2
2025-03-20,Australia,Indonesia,5,1,FIFA World Cup qualification,Sydney,Australia,False,home_win,4
2025-03-20,Saudi Arabia,China,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,1
2025-03-20,Cape Verde,Mauritius,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,home_win,1
2025-03-21,Northern Ireland,Switzerland,1,1,Friendly,Belfast,Northern Ireland,False,draw,0
2025-03-21,Ecuador,Venezuela,2,1,FIFA World Cup qualification,Quito,Ecuador,False,home_win,1
2025-03-21,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,away_win,-1
2025-03-21,New Zealand,Fiji,7,0,FIFA World Cup qualification,Wellington,New Zealand,False,home_win,7
2025-03-21,Ethiopia,Egypt,0,2,FIFA World Cup qualification,Casablanca,Morocco,True,away_win,-2
2025-03-21,DR Congo,South Sudan,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,home_win,1
2025-03-21,South Africa,Lesotho,0,3,FIFA World Cup qualification,Polokwane,South Africa,False,away_win,-3
2025-03-21,Morocco,Niger,2,1,FIFA World Cup qualification,Oujda,Morocco,False,home_win,1
2025-03-21,Burundi,Ivory Coast,0,1,FIFA World Cup qualification,Meknes,Morocco,True,away_win,-1
2025-03-21,Botswana,Algeria,1,3,FIFA World Cup qualification,Francistown,Botswana,False,away_win,-2
2025-03-21,Ghana,Chad,5,0,FIFA World Cup qualification,Accra,Ghana,False,home_win,5
2025-03-21,Romania,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,Bucharest,Romania,False,away_win,-1
2025-03-21,England,Albania,2,0,FIFA World Cup qualification,London,England,False,home_win,2
2025-03-22,Azerbaijan,Haiti,0,3,Friendly,Sumgait,Azerbaijan,False,away_win,-3
2025-03-22,Luxembourg,Sweden,1,0,Friendly,Luxembourg,Luxembourg,False,home_win,1
2025-03-22,Sudan,Senegal,0,0,FIFA World Cup qualification,Benghazi,Libya,True,draw,0
2025-03-22,Moldova,Norway,0,5,FIFA World Cup qualification,Chișinău,Moldova,False,away_win,-5
2025-03-22,Czech Republic,Faroe Islands,2,1,FIFA World Cup qualification,Hradec Králové,Czech Republic,False,home_win,1
2025-03-23,United States,Canada,1,2,CONCACAF Nations League,Inglewood,United States,False,away_win,-1
2025-03-23,Panama,Mexico,1,2,CONCACAF Nations League,Inglewood,United States,True,away_win,-1
2025-03-23,France,Croatia,2,0,UEFA Nations League,Paris,France,False,home_win,2
2025-03-23,Germany,Italy,3,3,UEFA Nations League,Dortmund,Germany,False,draw,0
2025-03-23,Portugal,Denmark,5,2,UEFA Nations League,Lisbon,Portugal,False,home_win,3
2025-03-23,Spain,Netherlands,3,3,UEFA Nations League,Valencia,Spain,False,draw,0
2025-03-23,Belgium,Ukraine,3,0,UEFA Nations League,Genk,Belgium,False,home_win,3
2025-03-23,Hungary,Turkey,0,3,UEFA Nations League,Budapest,Hungary,False,away_win,-3
2025-03-23,Scotland,Greece,0,3,UEFA Nations League,Glasgow,Scotland,False,away_win,-3
2025-03-23,Serbia,Austria,2,0,UEFA Nations League,Belgrade,Serbia,False,home_win,2
2025-03-24,New Zealand,New Caledonia,3,0,FIFA World Cup qualification,Auckland,New Zealand,False,home_win,3
2025-03-24,Ivory Coast,Gambia,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,home_win,1
2025-03-24,Tunisia,Malawi,2,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,2
2025-03-24,Madagascar,Ghana,0,3,FIFA World Cup qualification,Al Hoceima,Morocco,True,away_win,-3
2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,home_win,1
2025-03-24,England,Latvia,3,0,FIFA World Cup qualification,London,England,False,home_win,3
2025-03-25,Sweden,Northern Ireland,5,1,Friendly,Solna,Sweden,False,home_win,4
2025-03-25,Switzerland,Luxembourg,3,1,Friendly,St. Gallen,Switzerland,False,home_win,2
2025-03-25,Bolivia,Uruguay,0,0,FIFA World Cup qualification,El Alto,Bolivia,False,draw,0
2025-03-25,Colombia,Paraguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0
2025-03-25,Argentina,Brazil,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,3
2025-03-25,Chile,Ecuador,0,0,FIFA World Cup qualification,Santiago,Chile,False,draw,0
2025-03-25,Iran,Uzbekistan,2,2,FIFA World Cup qualification,Tehran,Iran,False,draw,0
2025-03-25,Kyrgyzstan,Qatar,3,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,home_win,2
2025-03-25,South Korea,Jordan,1,1,FIFA World Cup qualification,Suwon,South Korea,False,draw,0
2025-03-25,Palestine,Iraq,2,1,FIFA World Cup qualification,Amman,Jordan,True,home_win,1
2025-03-25,China,Australia,0,2,FIFA World Cup qualification,Hangzhou,China,False,away_win,-2
2025-03-25,Japan,Saudi Arabia,0,0,FIFA World Cup qualification,Saitama,Japan,False,draw,0
2025-03-25,Egypt,Sierra Leone,1,0,FIFA World Cup qualification,Cairo,Egypt,False,home_win,1
2025-03-25,Mauritania,DR Congo,0,2,FIFA World Cup qualification,Nouadhibou,Mauritania,False,away_win,-2
2025-03-25,Senegal,Togo,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,home_win,2
2025-03-25,Benin,South Africa,0,2,FIFA World Cup qualification,Abidjan,Ivory Coast,True,away_win,-2
2025-03-25,Angola,Cape Verde,1,2,FIFA World Cup qualification,Luanda,Angola,False,away_win,-1
2025-03-25,Morocco,Tanzania,2,0,FIFA World Cup qualification,Oujda,Morocco,False,home_win,2
2025-03-25,Algeria,Mozambique,5,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,home_win,4
2025-03-25,Israel,Norway,2,4,FIFA World Cup qualification,Debrecen,Hungary,True,away_win,-2
2025-03-25,Gibraltar,Czech Republic,0,4,FIFA World Cup qualification,Faro-Loulé,Portugal,True,away_win,-4
2025-05-28,Nigeria,Ghana,2,1,Unity Cup,London,England,True,home_win,1
2025-05-29,Malaysia,Cape Verde,1,1,Friendly,Kuala Lumpur,Malaysia,False,draw,0
2025-05-30,Saudi Arabia,Jordan,2,0,Friendly,Dammam,Saudi Arabia,False,home_win,2
2025-05-31,Trinidad and Tobago,Ghana,0,4,Unity Cup,London,England,True,away_win,-4
2025-06-02,Tunisia,Burkina Faso,2,0,Friendly,Radès,Tunisia,False,home_win,2
2025-06-03,Malaysia,Cape Verde,0,3,Friendly,Kuala Lumpur,Malaysia,False,away_win,-3
2025-06-04,Germany,Portugal,1,2,UEFA Nations League,Munich,Germany,False,away_win,-1
2025-06-05,Spain,France,5,4,UEFA Nations League,Stuttgart,Germany,True,home_win,1
2025-06-05,Algeria,Rwanda,2,0,Friendly,Constantine,Algeria,False,home_win,2
2025-06-05,DR Congo,Mali,1,0,Friendly,Orléans,France,True,home_win,1
2025-06-05,Ecuador,Brazil,0,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,draw,0
2025-06-05,Paraguay,Uruguay,2,0,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,2
2025-06-05,Chile,Argentina,0,1,FIFA World Cup qualification,Santiago,Chile,False,away_win,-1
2025-06-05,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,draw,0
2025-06-05,Qatar,Iran,1,0,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,1
2025-06-05,Oman,Jordan,0,3,FIFA World Cup qualification,Muscat,Oman,False,away_win,-3
2025-06-05,Iraq,South Korea,0,2,FIFA World Cup qualification,Basra,Iraq,False,away_win,-2
2025-06-05,Bahrain,Saudi Arabia,0,2,FIFA World Cup qualification,Riffa,Bahrain,False,away_win,-2
2025-06-05,Australia,Japan,1,0,FIFA World Cup qualification,Perth,Australia,False,home_win,1
2025-06-06,Hungary,Sweden,0,2,Friendly,Budapest,Hungary,False,away_win,-2
2025-06-06,Morocco,Tunisia,2,0,Friendly,Fez,Morocco,False,home_win,2
2025-06-06,Republic of Ireland,Senegal,1,1,Friendly,Dublin,Republic of Ireland,False,draw,0
2025-06-06,Scotland,Iceland,1,3,Friendly,Glasgow,Scotland,False,away_win,-2
2025-06-06,South Africa,Tanzania,0,0,Friendly,Polokwane,South Africa,False,draw,0
2025-06-06,Colombia,Peru,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0
2025-06-06,Norway,Italy,3,0,FIFA World Cup qualification,Oslo,Norway,False,home_win,3
2025-06-06,North Macedonia,Belgium,1,1,FIFA World Cup qualification,Skopje,North Macedonia,False,draw,0
2025-06-06,Czech Republic,Montenegro,2,0,FIFA World Cup qualification,Plzeň,Czech Republic,False,home_win,2
2025-06-06,Gibraltar,Croatia,0,7,FIFA World Cup qualification,Faro-Loulé,Portugal,True,away_win,-7
2025-06-06,Curaçao,Saint Lucia,4,0,FIFA World Cup qualification,Willemstad,Curaçao,False,home_win,4
2025-06-07,Mexico,Switzerland,2,4,Friendly,Salt Lake City,United States,True,away_win,-2
2025-06-07,United States,Turkey,1,2,Friendly,East Hartford,United States,False,away_win,-1
2025-06-07,Finland,Netherlands,0,2,FIFA World Cup qualification,Helsinki,Finland,False,away_win,-2
2025-06-07,Bosnia and Herzegovina,San Marino,1,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,home_win,1
2025-06-07,Austria,Romania,2,1,FIFA World Cup qualification,Vienna,Austria,False,home_win,1
2025-06-07,Andorra,England,0,1,FIFA World Cup qualification,Barcelona,Spain,True,away_win,-1
2025-06-07,Canada,Ukraine,4,2,Canadian Shield,Toronto,Canada,False,home_win,2
2025-06-07,Ivory Coast,New Zealand,0,1,Canadian Shield,Toronto,Canada,True,away_win,-1
2025-06-07,Aruba,Haiti,0,5,FIFA World Cup qualification,Oranjestad,Aruba,False,away_win,-5
2025-06-07,Belize,Panama,0,2,FIFA World Cup qualification,Belmopan,Belize,False,away_win,-2
