date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home,fotmob_match_id,fotmob_date_query,fotmob_league_id,fotmob_league,fotmob_home_team,fotmob_home_long,fotmob_home_score,fotmob_away_team,fotmob_away_long,fotmob_away_score,fotmob_status,fotmob_utc_time,match_score,match_reversed,fotmob_match_status
2024-10-15,Scotland,Portugal,0,0,UEFA Nations League,Glasgow,Scotland,False,draw,0,4421971.0,20241016,890829.0,UEFA Nations League A Grp. 1,Scotland,Scotland,0.0,Portugal,Portugal,0.0,FT,2024-10-15T18:45:00.000Z,1.08,False,matched
2024-10-15,Poland,Croatia,3,3,UEFA Nations League,Warsaw,Poland,False,draw,0,4421970.0,20241016,890829.0,UEFA Nations League A Grp. 1,Poland,Poland,3.0,Croatia,Croatia,3.0,FT,2024-10-15T18:45:00.000Z,1.08,False,matched
2024-10-15,Spain,Serbia,3,0,UEFA Nations League,Córdoba,Spain,False,home_win,3,4422031.0,20241016,890832.0,UEFA Nations League A Grp. 4,Spain,Spain,3.0,Serbia,Serbia,0.0,FT,2024-10-15T18:45:00.000Z,1.08,False,matched
2024-10-15,Switzerland,Denmark,2,2,UEFA Nations League,St. Gallen,Switzerland,False,draw,0,4422032.0,20241016,890832.0,UEFA Nations League A Grp. 4,Switzerland,Switzerland,2.0,Denmark,Denmark,2.0,FT,2024-10-15T18:45:00.000Z,1.08,False,matched
2024-10-15,Colombia,Chile,4,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,4,4196519.0,20241016,884579.0,World Cup Qualification CONMEBOL,Colombia,Colombia,4.0,Chile,Chile,0.0,FT,2024-10-15T20:30:00.000Z,1.08,False,matched
2024-10-15,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,1,4196521.0,20241016,884579.0,World Cup Qualification CONMEBOL,Paraguay,Paraguay,2.0,Venezuela,Venezuela,1.0,FT,2024-10-15T23:00:00.000Z,1.08,False,matched
2024-10-15,Uruguay,Ecuador,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,draw,0,4196518.0,20241016,884579.0,World Cup Qualification CONMEBOL,Uruguay,Uruguay,0.0,Ecuador,Ecuador,0.0,FT,2024-10-15T23:30:00.000Z,1.08,False,matched
2024-10-15,Argentina,Bolivia,6,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,6,4196522.0,20241016,884579.0,World Cup Qualification CONMEBOL,Argentina,Argentina,6.0,Bolivia,Bolivia,0.0,FT,2024-10-16T00:00:00.000Z,1.08,False,matched
2024-10-15,Brazil,Peru,4,0,FIFA World Cup qualification,Brasília,Brazil,False,home_win,4,4196520.0,20241016,884579.0,World Cup Qualification CONMEBOL,Brazil,Brazil,4.0,Peru,Peru,0.0,FT,2024-10-16T00:45:00.000Z,1.08,False,matched
2024-10-15,Uzbekistan,United Arab Emirates,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,1,,,,,,,,,,,,,,,not_matched
2024-10-15,Iran,Qatar,4,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,3,4523666.0,20241016,893083.0,World Cup Qualification AFC 3rd Round Grp. A,Iran,Iran,4.0,Qatar,Qatar,1.0,FT,2024-10-15T16:00:00.000Z,1.08,False,matched
2024-10-15,Jordan,Oman,4,0,FIFA World Cup qualification,Amman,Jordan,False,home_win,4,4523718.0,20241016,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Jordan,Jordan,4.0,Oman,Oman,0.0,FT,2024-10-15T16:00:00.000Z,1.08,False,matched
2024-10-15,South Korea,Iraq,3,2,FIFA World Cup qualification,Yongin,South Korea,False,home_win,1,4523687.0,20241015,893084.0,World Cup Qualification AFC 3rd Round Grp. B,South Korea,South Korea,3.0,Iraq,Iraq,2.0,FT,2024-10-15T11:00:00.000Z,1.08,False,matched
2024-10-15,Japan,Australia,1,1,FIFA World Cup qualification,Saitama,Japan,False,draw,0,4523697.0,20241015,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Japan,Japan,1.0,Australia,Australia,1.0,FT,2024-10-15T10:35:00.000Z,1.08,False,matched
2024-10-15,Saudi Arabia,Bahrain,0,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,draw,0,4523688.0,20241016,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Saudi Arabia,Saudi Arabia,0.0,Bahrain,Bahrain,0.0,FT,2024-10-15T18:00:00.000Z,1.08,False,matched
2024-11-14,Belgium,Italy,0,1,UEFA Nations League,Brussels,Belgium,False,away_win,-1,4421985.0,20241115,890830.0,UEFA Nations League A Grp. 2,Belgium,Belgium,0.0,Italy,Italy,1.0,FT,2024-11-14T19:45:00.000Z,1.08,False,matched
2024-11-14,France,Israel,0,0,UEFA Nations League,Paris,France,False,draw,0,4421986.0,20241115,890830.0,UEFA Nations League A Grp. 2,France,France,0.0,Israel,Israel,0.0,FT,2024-11-14T19:45:00.000Z,1.08,False,matched
2024-11-14,Greece,England,0,3,UEFA Nations League,Athens,Greece,False,away_win,-3,4421997.0,20241115,890834.0,UEFA Nations League B Grp. 2,Greece,Greece,0.0,England,England,3.0,FT,2024-11-14T19:45:00.000Z,1.08,False,matched
2024-11-14,Kazakhstan,Austria,0,2,UEFA Nations League,Almaty,Kazakhstan,False,away_win,-2,4422051.0,20241115,890835.0,UEFA Nations League B Grp. 3,Kazakhstan,Kazakhstan,0.0,Austria,Austria,2.0,FT,2024-11-14T15:00:00.000Z,1.08,False,matched
2024-11-14,Slovenia,Norway,1,4,UEFA Nations League,Ljubljana,Slovenia,False,away_win,-3,4422052.0,20241115,890835.0,UEFA Nations League B Grp. 3,Slovenia,Slovenia,1.0,Norway,Norway,4.0,FT,2024-11-14T19:45:00.000Z,1.08,False,matched
2024-11-14,Costa Rica,Panama,0,1,CONCACAF Nations League,San José,Costa Rica,False,away_win,-1,4660829.0,20241115,895008.0,CONCACAF Nations League A Championship Playoff,Costa Rica,Costa Rica,0.0,Panama,Panama,1.0,FT,2024-11-15T02:00:00.000Z,1.08,False,matched
2024-11-14,Jamaica,United States,0,1,CONCACAF Nations League,Kingston,Jamaica,False,away_win,-1,4660827.0,20241115,895008.0,CONCACAF Nations League A Championship Playoff,Jamaica,Jamaica,0.0,USA,USA,1.0,FT,2024-11-15T01:00:00.000Z,1.08,False,matched
2024-11-14,Venezuela,Brazil,1,1,FIFA World Cup qualification,Maturín,Venezuela,False,draw,0,4196544.0,20241115,884579.0,World Cup Qualification CONMEBOL,Venezuela,Venezuela,1.0,Brazil,Brazil,1.0,FT,2024-11-14T21:00:00.000Z,1.08,False,matched
2024-11-14,Ecuador,Bolivia,4,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,home_win,4,4196546.0,20241115,884579.0,World Cup Qualification CONMEBOL,Ecuador,Ecuador,4.0,Bolivia,Bolivia,0.0,FT,2024-11-15T00:00:00.000Z,1.08,False,matched
2024-11-14,Paraguay,Argentina,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,1,4196545.0,20241115,884579.0,World Cup Qualification CONMEBOL,Paraguay,Paraguay,2.0,Argentina,Argentina,1.0,FT,2024-11-14T23:30:00.000Z,1.08,False,matched
2024-11-14,North Korea,Iran,2,3,FIFA World Cup qualification,Vientiane,Laos,True,away_win,-1,4523661.0,20241114,893083.0,World Cup Qualification AFC 3rd Round Grp. A,North Korea,North Korea,2.0,Iran,Iran,3.0,FT,2024-11-14T12:00:00.000Z,1.08,False,matched
2024-11-14,Qatar,Uzbekistan,3,2,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,1,4523663.0,20241115,893083.0,World Cup Qualification AFC 3rd Round Grp. A,Qatar,Qatar,3.0,Uzbekistan,Uzbekistan,2.0,FT,2024-11-14T16:15:00.000Z,1.08,False,matched
2024-11-14,Kuwait,South Korea,1,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,away_win,-2,4523712.0,20241114,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Kuwait,Kuwait,1.0,South Korea,South Korea,3.0,FT,2024-11-14T14:00:00.000Z,1.08,False,matched
2024-11-14,Iraq,Jordan,0,0,FIFA World Cup qualification,Basra,Iraq,False,draw,0,4523710.0,20241115,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Iraq,Iraq,0.0,Jordan,Jordan,0.0,FT,2024-11-14T16:15:00.000Z,1.08,False,matched
2024-11-14,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,Melbourne,Australia,False,draw,0,4523700.0,20241114,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Australia,Australia,0.0,Saudi Arabia,Saudi Arabia,0.0,FT,2024-11-14T09:10:00.000Z,1.08,False,matched
2024-11-14,Madagascar,Tunisia,2,3,African Cup of Nations qualification,Pretoria,South Africa,True,away_win,-1,4538727.0,20241115,893252.0,Africa Cup of Nations Qualification Grp. A,Madagascar,Madagascar,2.0,Tunisia,Tunisia,3.0,FT,2024-11-14T16:00:00.000Z,1.08,False,matched
2024-11-14,Equatorial Guinea,Algeria,0,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,draw,0,4538788.0,20241114,893256.0,Africa Cup of Nations Qualification Grp. E,Equatorial Guinea,Equatorial Guinea,0.0,Algeria,Algeria,0.0,FT,2024-11-14T13:00:00.000Z,1.08,False,matched
2024-11-14,Burkina Faso,Senegal,0,1,African Cup of Nations qualification,Bamako,Mali,True,away_win,-1,4538848.0,20241115,893263.0,Africa Cup of Nations Qualification Grp. L,Burkina Faso,Burkina Faso,0.0,Senegal,Senegal,1.0,FT,2024-11-14T19:00:00.000Z,1.08,False,matched
2024-11-15,Portugal,Poland,5,1,UEFA Nations League,Porto,Portugal,False,home_win,4,4421972.0,20241116,890829.0,UEFA Nations League A Grp. 1,Portugal,Portugal,5.0,Poland,Poland,1.0,FT,2024-11-15T19:45:00.000Z,1.08,False,matched
2024-11-15,Scotland,Croatia,1,0,UEFA Nations League,Glasgow,Scotland,False,home_win,1,4421973.0,20241116,890829.0,UEFA Nations League A Grp. 1,Scotland,Scotland,1.0,Croatia,Croatia,0.0,FT,2024-11-15T19:45:00.000Z,1.08,False,matched
2024-11-15,Denmark,Spain,1,2,UEFA Nations League,Copenhagen,Denmark,False,away_win,-1,4422033.0,20241116,890832.0,UEFA Nations League A Grp. 4,Denmark,Denmark,1.0,Spain,Spain,2.0,FT,2024-11-15T19:45:00.000Z,1.08,False,matched
2024-11-15,Switzerland,Serbia,1,1,UEFA Nations League,Zürich,Switzerland,False,draw,0,4422034.0,20241116,890832.0,UEFA Nations League A Grp. 4,Switzerland,Switzerland,1.0,Serbia,Serbia,1.0,FT,2024-11-15T19:45:00.000Z,1.08,False,matched
2024-11-15,Curaçao,Saint Martin,5,0,CONCACAF Nations League,Willemstad,Curaçao,False,home_win,5,4486033.0,20241116,892498.0,CONCACAF Nations League B Grp. 2,Saint Martin,Saint Martin,0.0,Curacao,Curacao,5.0,FT,2024-11-15T23:00:00.000Z,1.08,True,matched
2024-11-15,Sint Maarten,Haiti,0,8,CONCACAF Nations League,Mayagüez,Puerto Rico,True,away_win,-8,4486035.0,20241116,892499.0,CONCACAF Nations League B Grp. 3,Sint Maarten,Sint Maarten,0.0,Haiti,Haiti,8.0,FT,2024-11-15T21:00:00.000Z,1.08,False,matched
2024-11-15,Honduras,Mexico,2,0,CONCACAF Nations League,San Pedro Sula,Honduras,False,home_win,2,4660831.0,20241116,895008.0,CONCACAF Nations League A Championship Playoff,Honduras,Honduras,2.0,Mexico,Mexico,0.0,FT,2024-11-16T02:00:00.000Z,1.08,False,matched
2024-11-15,Suriname,Canada,0,1,CONCACAF Nations League,Paramaribo,Suriname,False,away_win,-1,4660833.0,20241116,895008.0,CONCACAF Nations League A Championship Playoff,Suriname,Suriname,0.0,Canada,Canada,1.0,FT,2024-11-15T23:30:00.000Z,1.08,False,matched
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,1,4196542.0,20241116,884579.0,World Cup Qualification CONMEBOL,Uruguay,Uruguay,3.0,Colombia,Colombia,2.0,FT,2024-11-16T00:00:00.000Z,1.08,False,matched
2024-11-15,New Zealand,Vanuatu,8,1,FIFA World Cup qualification,Hamilton,New Zealand,False,home_win,7,4616575.0,20241115,894226.0,World Cup Qualification OFC 2nd Round Grp. B,New Zealand,New Zealand,8.0,Vanuatu,Vanuatu,1.0,FT,2024-11-15T06:30:00.000Z,1.08,False,matched
2024-11-15,Indonesia,Japan,0,4,FIFA World Cup qualification,Jakarta,Indonesia,False,away_win,-4,4523702.0,20241115,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Indonesia,Indonesia,0.0,Japan,Japan,4.0,FT,2024-11-15T12:00:00.000Z,1.08,False,matched
2024-11-15,Gabon,Morocco,1,5,African Cup of Nations qualification,Franceville,Gabon,False,away_win,-4,4538758.0,20241116,893253.0,Africa Cup of Nations Qualification Grp. B,Gabon,Gabon,1.0,Morocco,Morocco,5.0,FT,2024-11-15T19:00:00.000Z,1.08,False,matched
2024-11-15,Cape Verde,Egypt,1,1,African Cup of Nations qualification,Praia,Cape Verde,False,draw,0,4538732.0,20241116,893254.0,Africa Cup of Nations Qualification Grp. C,Cape Verde,Cape Verde,1.0,Egypt,Egypt,1.0,FT,2024-11-15T16:00:00.000Z,1.08,False,matched
2024-11-15,Angola,Ghana,1,1,African Cup of Nations qualification,Talatona,Angola,False,draw,0,4538773.0,20241116,893257.0,Africa Cup of Nations Qualification Grp. F,Angola,Angola,1.0,Ghana,Ghana,1.0,FT,2024-11-15T19:00:00.000Z,1.08,False,matched
2024-11-15,Zambia,Ivory Coast,1,0,African Cup of Nations qualification,Ndola,Zambia,False,home_win,1,4538798.0,20241116,893258.0,Africa Cup of Nations Qualification Grp. G,Zambia,Zambia,1.0,Ivory Coast,Ivory Coast,0.0,FT,2024-11-15T16:00:00.000Z,1.08,False,matched
2024-11-15,Uganda,South Africa,0,2,African Cup of Nations qualification,Kampala,Uganda,False,away_win,-2,4538860.0,20241115,893262.0,Africa Cup of Nations Qualification Grp. K,Uganda,Uganda,0.0,South Africa,South Africa,2.0,FT,2024-11-15T13:00:00.000Z,1.08,False,matched
2024-11-16,Germany,Bosnia and Herzegovina,7,0,UEFA Nations League,Freiburg,Germany,False,home_win,7,4422021.0,20241117,890831.0,UEFA Nations League A Grp. 3,Germany,Germany,7.0,Bosnia and Herzegovina,Bosnia and Herzegovina,0.0,FT,2024-11-16T19:45:00.000Z,1.08,False,matched
2024-11-16,Netherlands,Hungary,4,0,UEFA Nations League,Amsterdam,Netherlands,False,home_win,4,4422022.0,20241117,890831.0,UEFA Nations League A Grp. 3,Netherlands,Netherlands,4.0,Hungary,Hungary,0.0,FT,2024-11-16T19:45:00.000Z,1.08,False,matched
2024-11-16,Albania,Czech Republic,0,0,UEFA Nations League,Tirana,Albania,False,draw,0,4421961.0,20241117,890833.0,UEFA Nations League B Grp. 1,Albania,Albania,0.0,Czechia,Czechia,0.0,FT,2024-11-16T19:45:00.000Z,1.08,False,matched
2024-11-16,Turkey,Wales,0,0,UEFA Nations League,Kayseri,Turkey,False,draw,0,4422077.0,20241117,890836.0,UEFA Nations League B Grp. 4,Turkiye,Turkiye,0.0,Wales,Wales,0.0,FT,2024-11-16T17:00:00.000Z,1.08,False,matched
2024-11-16,Sweden,Slovakia,2,1,UEFA Nations League,Solna,Sweden,False,home_win,1,4422010.0,20241117,890837.0,UEFA Nations League C Grp. 1,Sweden,Sweden,2.0,Slovakia,Slovakia,1.0,FT,2024-11-16T19:45:00.000Z,1.08,False,matched
2024-11-16,Guinea,DR Congo,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,home_win,1,4538830.0,20241117,893259.0,Africa Cup of Nations Qualification Grp. H,Guinea,Guinea,1.0,DR Congo,DR Congo,0.0,FT,2024-11-16T19:00:00.000Z,1.08,False,matched
2024-11-17,Israel,Belgium,1,0,UEFA Nations League,Budapest,Hungary,True,home_win,1,4421987.0,20241118,890830.0,UEFA Nations League A Grp. 2,Israel,Israel,1.0,Belgium,Belgium,0.0,FT,2024-11-17T19:45:00.000Z,1.08,False,matched
2024-11-17,Italy,France,1,3,UEFA Nations League,Milan,Italy,False,away_win,-2,4421988.0,20241118,890830.0,UEFA Nations League A Grp. 2,Italy,Italy,1.0,France,France,3.0,FT,2024-11-17T19:45:00.000Z,1.08,False,matched
2024-11-17,England,Republic of Ireland,5,0,UEFA Nations League,London,England,False,home_win,5,4421999.0,20241118,890834.0,UEFA Nations League B Grp. 2,England,England,5.0,Ireland,Ireland,0.0,FT,2024-11-17T17:00:00.000Z,1.04,False,matched
2024-11-17,Norway,Kazakhstan,5,0,UEFA Nations League,Oslo,Norway,False,home_win,5,4422054.0,20241118,890835.0,UEFA Nations League B Grp. 3,Norway,Norway,5.0,Kazakhstan,Kazakhstan,0.0,FT,2024-11-17T17:00:00.000Z,1.08,False,matched
2024-11-17,Austria,Slovenia,1,1,UEFA Nations League,Vienna,Austria,False,draw,0,4422053.0,20241118,890835.0,UEFA Nations League B Grp. 3,Austria,Austria,1.0,Slovenia,Slovenia,1.0,FT,2024-11-17T17:00:00.000Z,1.08,False,matched
2024-11-17,Algeria,Liberia,5,1,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,home_win,4,4538789.0,20241118,893256.0,Africa Cup of Nations Qualification Grp. E,Algeria,Algeria,5.0,Liberia,Liberia,1.0,FT,2024-11-17T16:00:00.000Z,1.08,False,matched
2024-11-18,Croatia,Portugal,1,1,UEFA Nations League,Split,Croatia,False,draw,0,4421974.0,20241119,890829.0,UEFA Nations League A Grp. 1,Croatia,Croatia,1.0,Portugal,Portugal,1.0,FT,2024-11-18T19:45:00.000Z,1.08,False,matched
2024-11-18,Poland,Scotland,1,2,UEFA Nations League,Warsaw,Poland,False,away_win,-1,4421975.0,20241119,890829.0,UEFA Nations League A Grp. 1,Poland,Poland,1.0,Scotland,Scotland,2.0,FT,2024-11-18T19:45:00.000Z,1.08,False,matched
2024-11-18,Spain,Switzerland,3,2,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,home_win,1,4422036.0,20241119,890832.0,UEFA Nations League A Grp. 4,Spain,Spain,3.0,Switzerland,Switzerland,2.0,FT,2024-11-18T19:45:00.000Z,1.08,False,matched
2024-11-18,Saint Lucia,Curaçao,1,4,CONCACAF Nations League,Gros Islet,Saint Lucia,False,away_win,-3,4486040.0,20241119,892498.0,CONCACAF Nations League B Grp. 2,Curacao,Curacao,4.0,Saint Lucia,Saint Lucia,1.0,FT,2024-11-18T23:00:00.000Z,1.08,True,matched
2024-11-18,Puerto Rico,Haiti,0,3,CONCACAF Nations League,Mayagüez,Puerto Rico,False,away_win,-3,4486042.0,20241119,892499.0,CONCACAF Nations League B Grp. 3,Haiti,Haiti,3.0,Puerto Rico,Puerto Rico,0.0,FT,2024-11-19T00:00:00.000Z,1.08,True,matched
2024-11-18,Panama,Costa Rica,2,2,CONCACAF Nations League,Panama City,Panama,False,draw,0,4660830.0,20241119,895008.0,CONCACAF Nations League A Championship Playoff,Panama,Panama,2.0,Costa Rica,Costa Rica,2.0,FT,2024-11-19T02:00:00.000Z,1.08,False,matched
2024-11-18,United States,Jamaica,4,2,CONCACAF Nations League,St. Louis,United States,False,home_win,2,4660828.0,20241119,895008.0,CONCACAF Nations League A Championship Playoff,USA,USA,4.0,Jamaica,Jamaica,2.0,FT,2024-11-19T01:00:00.000Z,1.08,False,matched
2024-11-18,New Zealand,Samoa,8,0,FIFA World Cup qualification,Auckland,New Zealand,False,home_win,8,4630606.0,20241118,894226.0,World Cup Qualification OFC 2nd Round Grp. B,Samoa,Samoa,0.0,New Zealand,New Zealand,8.0,FT,2024-11-18T06:30:00.000Z,1.08,True,matched
2024-11-18,Tunisia,Gambia,0,1,African Cup of Nations qualification,Tunis,Tunisia,False,away_win,-1,4538728.0,20241119,893252.0,Africa Cup of Nations Qualification Grp. A,Tunisia,Tunisia,0.0,Gambia,Gambia,1.0,FT,2024-11-18T19:00:00.000Z,1.08,False,matched
2024-11-18,Morocco,Lesotho,7,0,African Cup of Nations qualification,Oujda,Morocco,False,home_win,7,4538749.0,20241119,893253.0,Africa Cup of Nations Qualification Grp. B,Morocco,Morocco,7.0,Lesotho,Lesotho,0.0,FT,2024-11-18T19:00:00.000Z,1.08,False,matched
2024-11-18,Ghana,Niger,1,2,African Cup of Nations qualification,Accra,Ghana,False,away_win,-1,4538772.0,20241119,893257.0,Africa Cup of Nations Qualification Grp. F,Ghana,Ghana,1.0,Niger,Niger,2.0,FT,2024-11-18T16:00:00.000Z,1.08,False,matched
2024-11-19,Bosnia and Herzegovina,Netherlands,1,1,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,draw,0,4422023.0,20241120,890831.0,UEFA Nations League A Grp. 3,Bosnia and Herzegovina,Bosnia and Herzegovina,1.0,Netherlands,Netherlands,1.0,FT,2024-11-19T19:45:00.000Z,1.08,False,matched
2024-11-19,Hungary,Germany,1,1,UEFA Nations League,Budapest,Hungary,False,draw,0,4422024.0,20241120,890831.0,UEFA Nations League A Grp. 3,Hungary,Hungary,1.0,Germany,Germany,1.0,FT,2024-11-19T19:45:00.000Z,1.08,False,matched
2024-11-19,Czech Republic,Georgia,2,1,UEFA Nations League,Olomouc,Czech Republic,False,home_win,1,4421963.0,20241120,890833.0,UEFA Nations League B Grp. 1,Czechia,Czechia,2.0,Georgia,Georgia,1.0,FT,2024-11-19T19:45:00.000Z,1.08,False,matched
2024-11-19,Montenegro,Turkey,3,1,UEFA Nations League,Podgorica,Montenegro,False,home_win,2,4422078.0,20241120,890836.0,UEFA Nations League B Grp. 4,Montenegro,Montenegro,3.0,Turkiye,Turkiye,1.0,FT,2024-11-19T19:45:00.000Z,1.08,False,matched
2024-11-19,Sweden,Azerbaijan,6,0,UEFA Nations League,Solna,Sweden,False,home_win,6,4422012.0,20241120,890837.0,UEFA Nations League C Grp. 1,Sweden,Sweden,6.0,Azerbaijan,Azerbaijan,0.0,FT,2024-11-19T19:45:00.000Z,1.08,False,matched
2024-11-19,Canada,Suriname,3,0,CONCACAF Nations League,Toronto,Canada,False,home_win,3,4660834.0,20241120,895008.0,CONCACAF Nations League A Championship Playoff,Canada,Canada,3.0,Suriname,Suriname,0.0,FT,2024-11-20T00:30:00.000Z,1.08,False,matched
2024-11-19,Mexico,Honduras,4,0,CONCACAF Nations League,Toluca,Mexico,False,home_win,4,4660832.0,20241120,895008.0,CONCACAF Nations League A Championship Playoff,Mexico,Mexico,4.0,Honduras,Honduras,0.0,FT,2024-11-20T02:30:00.000Z,1.08,False,matched
2024-11-19,Bolivia,Paraguay,2,2,FIFA World Cup qualification,El Alto,Bolivia,False,draw,0,4196567.0,20241120,884579.0,World Cup Qualification CONMEBOL,Bolivia,Bolivia,2.0,Paraguay,Paraguay,2.0,FT,2024-11-19T20:00:00.000Z,1.08,False,matched
2024-11-19,Colombia,Ecuador,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,away_win,-1,4196547.0,20241120,884579.0,World Cup Qualification CONMEBOL,Colombia,Colombia,0.0,Ecuador,Ecuador,1.0,FT,2024-11-19T23:00:00.000Z,1.08,False,matched
2024-11-19,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,1,4196568.0,20241120,884579.0,World Cup Qualification CONMEBOL,Argentina,Argentina,1.0,Peru,Peru,0.0,FT,2024-11-20T00:00:00.000Z,1.08,False,matched
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,Salvador,Brazil,False,draw,0,4196566.0,20241120,884579.0,World Cup Qualification CONMEBOL,Brazil,Brazil,1.0,Uruguay,Uruguay,1.0,FT,2024-11-20T00:45:00.000Z,1.08,False,matched
2024-11-19,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Vientiane,Laos,True,away_win,-1,4523658.0,20241119,893083.0,World Cup Qualification AFC 3rd Round Grp. A,North Korea,North Korea,0.0,Uzbekistan,Uzbekistan,1.0,FT,2024-11-19T12:00:00.000Z,1.08,False,matched
2024-11-19,Kyrgyzstan,Iran,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,away_win,-1,4523659.0,20241119,893083.0,World Cup Qualification AFC 3rd Round Grp. A,Kyrgyzstan,Kyrgyzstan,2.0,Iran,Iran,3.0,FT,2024-11-19T14:00:00.000Z,1.08,False,matched
2024-11-19,United Arab Emirates,Qatar,5,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,home_win,5,,,,,,,,,,,,,,,not_matched
2024-11-19,Palestine,South Korea,1,1,FIFA World Cup qualification,Amman,Jordan,True,draw,0,4523714.0,20241119,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Palestine,Palestine,1.0,South Korea,South Korea,1.0,FT,2024-11-19T14:00:00.000Z,1.08,False,matched
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,Muscat,Oman,False,away_win,-1,4523713.0,20241120,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Oman,Oman,0.0,Iraq,Iraq,1.0,FT,2024-11-19T16:00:00.000Z,1.08,False,matched
2024-11-19,Kuwait,Jordan,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,draw,0,4523715.0,20241120,893084.0,World Cup Qualification AFC 3rd Round Grp. B,Kuwait,Kuwait,1.0,Jordan,Jordan,1.0,FT,2024-11-19T18:15:00.000Z,1.08,False,matched
2024-11-19,Bahrain,Australia,2,2,FIFA World Cup qualification,Riffa,Bahrain,False,draw,0,4523703.0,20241120,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Bahrain,Bahrain,2.0,Australia,Australia,2.0,FT,2024-11-19T18:15:00.000Z,1.08,False,matched
2024-11-19,Indonesia,Saudi Arabia,2,0,FIFA World Cup qualification,Jakarta,Indonesia,False,home_win,2,4523705.0,20241119,893085.0,World Cup Qualification AFC 3rd Round Grp. C,Indonesia,Indonesia,2.0,Saudi Arabia,Saudi Arabia,0.0,FT,2024-11-19T12:00:00.000Z,1.08,False,matched
2024-11-19,China,Japan,1,3,FIFA World Cup qualification,Xiamen,China,False,away_win,-2,4523704.0,20241119,893085.0,World Cup Qualification AFC 3rd Round Grp. C,China,China,1.0,Japan,Japan,3.0,FT,2024-11-19T12:00:00.000Z,1.08,False,matched
2024-11-19,Egypt,Botswana,1,1,African Cup of Nations qualification,Cairo,Egypt,False,draw,0,4538733.0,20241120,893254.0,Africa Cup of Nations Qualification Grp. C,Egypt,Egypt,1.0,Botswana,Botswana,1.0,FT,2024-11-19T15:00:00.000Z,1.08,False,matched
2024-11-19,Mauritania,Cape Verde,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,home_win,1,4538734.0,20241120,893254.0,Africa Cup of Nations Qualification Grp. C,Mauritania,Mauritania,1.0,Cape Verde,Cape Verde,0.0,FT,2024-11-19T15:00:00.000Z,1.08,False,matched
2024-11-19,Ivory Coast,Chad,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,home_win,4,4538797.0,20241120,893258.0,Africa Cup of Nations Qualification Grp. G,Ivory Coast,Ivory Coast,4.0,Chad,Chad,0.0,FT,2024-11-19T16:00:00.000Z,1.08,False,matched
2024-11-19,DR Congo,Ethiopia,1,2,African Cup of Nations qualification,Kinshasa,DR Congo,False,away_win,-1,4538831.0,20241120,893259.0,Africa Cup of Nations Qualification Grp. H,DR Congo,DR Congo,1.0,Ethiopia,Ethiopia,2.0,FT,2024-11-19T16:00:00.000Z,1.08,False,matched
